ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1341,0.19057291302534196,0.16219395700111683,1.1189620081994782,2530055.9778059884,0.1554993929644868,8.72307261182214,1.6182110205654556,1530055.9778059884,1.5300559778059883,0.5645041014168531,0.309797340042575,0.11542849447913027,0.17238961548681148,0.051731698522761195,0.0006901306612312581,0.008530466171372465,0.051731698522761195,0.0006901305831472943,0.008530466114742003,246771.06275951944,-20.792362915171584,575.4947166571518,246771.0627595326,-20.79236291516991,575.4949517865322,0.049104742381474886,-0.061680888730723464,0.0007404291379129367,55932.698737205006,-69180.60680396948,1098970.1931714627,920723.8689147015,2010-04-23,2010-08-31,1.1189620450733024,1068.587346977608,2530056.0362538896,0,0.11315291402607403,0.25424156216835864,0.0,0.12625806268773043,1.5477996206290379,-0.07927613108529852,0.5950560060036029,0.13711058214377442,-0.008943355749517223,0.016750242586553638,0.13711058214377442,-0.008943355749517223,0.01675024245344061,0,0,7.625,7.6340021
2,1341,0.19665822387078857,0.14662590388373298,1.1647977074250375,2599635.6042066445,0.15460472039294268,9.418277811148934,1.6894678454812606,1599635.6042066445,1.5996356042066444,0.5667412378821775,0.2717996381571987,0.11400356067622444,0.1693192973415985,0.051731739869150056,0.0006901022124089174,0.008509860082489034,0.051731739869150056,0.0006901022124089174,0.008509859999537689,273890.5939737493,-17.117021377386486,526.1512438893545,273890.5939737347,-17.117021377387044,526.15123997212,0.049538905265317415,-0.06207133876965109,0.0007601224063624804,56294.38009271212,-71148.44857460796,1095571.472631865,934932.3151879853,2010-04-15,2010-08-31,1.164797700426399,1085.18803577093,2599635.566806935,0,0.1123795859479046,0.21366575812178704,0.0,0.12335314923713124,1.6163106157350144,-0.06506768481201464,0.6299744895785226,0.13711057307426175,-0.008943288212774647,0.01670439583676532,0.13711057307426175,-0.008943288212774647,0.01670439567770689,0,0,8.9375,8.9520214
3,1341,0.194191023586072,0.14796089060736162,1.153203838000938,2571240.70127826,0.1540196257878978,9.216974138035447,1.6728748371312572,1571240.70127826,1.5712407012782599,0.5667412378821775,0.2716229378292429,0.1139449801835189,0.16883943627622364,0.0516676692618812,0.0006864397699682343,0.008501663513634641,0.0516676692618812,0.0006864397699682343,0.008501663447863005,284178.35233575443,-20.282012984487594,515.7309982837096,284178.35233575443,-20.282012984488055,515.7309742976607,0.04968593771044185,-0.06224689136322588,0.0007515667520982451,56567.619842905086,-71009.83410127065,1094449.0086195923,932513.3585798935,2010-04-15,2010-08-31,1.1532038475852915,1074.1980686721226,2571240.7009452544,0,0.111895827184325,0.2093083176938003,0.0,0.12281438534909787,1.588113864071481,-0.06748664142010652,0.6198827251022507,0.13699529834970395,-0.009043547875042494,0.016688694571009657,0.13699529834970395,-0.009043546765188433,0.016688694436302654,0,0,8.828125,8.841833999999999
4,1341,0.19520294300101826,0.14726941129565574,1.1594680551578616,2582856.2110323166,0.1540602539297196,9.317634228078246,1.6810202983729157,1582856.2110323166,1.5828562110323166,0.5659955257270693,0.2698326145058686,0.11409167998608735,0.1689043900422809,0.05166767930742181,0.0006864327565351353,0.00850166355266477,0.05166767930742181,0.0006864327565351353,0.00850166348750717,233075.82029608835,-25.766906534429616,481.4731550079255,233075.82029608835,-25.76690608916625,481.47312143577415,0.04886052174509507,-0.0612719743272862,0.0007549559140471951,57519.31038603047,-70022.27277848497,1094686.974536663,933473.068243626,2010-04-15,2010-08-31,1.1594680196892289,1078.707800241469,2582856.129429058,0,0.11200971499716689,0.2103969819525094,0.0,0.12299373168648316,1.5985209890812921,-0.06652693175637392,0.621840700633337,0.13699528126255286,-0.009043548111792846,0.016688694630830836,0.13699527100753028,-0.009043548111792846,0.01668869452124357,0,0,8.578125,8.593184800000003
5,1341,0.19251987929718428,0.14618233061657815,1.1433990560518934,2552151.049996228,0.1538788040500175,9.059126220900763,1.656998067379977,1552151.049996228,1.5521510499962279,0.5667412378821775,0.26639221855408896,0.11265995593907685,0.16852098086284742,0.05161118077200982,0.000684371240468444,0.0084940318093639,0.05161118077200982,0.0006843713284027136,0.00849403174898448,289242.5584436615,-17.40863469818924,520.6429593644668,289242.55844364606,-17.40863469818924,520.6429588279392,0.049753596169798964,-0.062350155400315015,0.0007459213565823107,55862.56399853947,-71070.36576499557,1094246.8900624877,934287.3294032107,2010-04-15,2010-08-31,1.1433990838653758,1066.744463141884,2552151.0870820847,0,0.11185886446942148,0.20526049112843875,0.0,0.12262282650440837,1.570571320966336,-0.06571267059678931,0.6143023031688136,0.13688519479741648,-0.009134315221207768,0.016674103396783362,0.13688519479741648,-0.009134315221207768,0.0166741032621999,0,0,8.90625,8.910087099999998
6,1341,0.19457411364274857,0.14685693353977924,1.154928959308953,2575633.0729346615,0.1541212662545527,9.247066247725554,1.675152432460521,1575633.0729346615,1.5756330729346615,0.5659955257270693,0.2681987819988892,0.1136313900279867,0.16870382442813645,0.051611183317812136,0.0006843651159556011,0.008494032448893461,0.051611183317812136,0.0006843651159556011,0.008494032398036606,228925.11833473487,-22.929736685008688,476.9483529086068,228924.9335176133,-22.929736685008688,476.94821566395154,0.048779820870428044,-0.061376110720436194,0.0007529022824249522,57912.6467864546,-70034.69808048476,1094199.6213320703,933508.8202628548,2010-04-15,2010-08-31,1.154928949161684,1075.9083467649973,2575633.0442435243,0,0.11198934695821235,0.2088342934000071,0.0,0.1228463575477135,1.591839747225814,-0.06649117973714525,0.6189688947342582,0.13688519932290982,-0.009134313000909436,0.016674104724732765,0.13688519932290982,-0.009134313000909436,0.016674104628615075,0,0,9.140625,9.1468651
7,1341,0.19172902513918322,0.145953881104244,1.1376426658847898,2543157.2530211974,0.15396225053053808,8.971749664453725,1.6472460809718177,1543157.2530211974,1.5431572530211974,0.5652498135719612,0.27152604104552386,0.11394348681310872,0.16854952120579592,0.05157900318295242,0.0006826173933939957,0.008489409531092935,0.05157900318295242,0.0006826173933939957,0.008489409467523126,246637.32106694192,-30.83147036286398,488.4657521712491,246637.32106694192,-30.83147036286667,488.4656346111207,0.049087314716117006,-0.06174753701664938,0.0007433400117767659,56212.641411020886,-70612.50000459491,1095366.2639793297,935493.3065208907,2010-04-15,2010-08-31,1.1376426652219607,1063.213432549287,2543157.2327034445,0,0.11199072890391666,0.2125184365495298,0.0,0.12294223918059075,1.5582684469459918,-0.06450669347910931,0.6111872829716516,0.13681656288475091,-0.009178825885456697,0.016665798016965938,0.13681656288475091,-0.009178825885456697,0.016665797893723494,0,0,9.28125,9.320801200000005
8,1341,0.19335272689428318,0.1463069769900699,1.1466068259234319,2561650.3126497106,0.15417466815786082,9.117128922815601,1.6626115039104585,1561650.3126497106,1.5616503126497105,0.5607755406413124,0.2715817608592276,0.11427281154595088,0.16881710987414883,0.051579001698901526,0.000682614057671049,0.008489410395468425,0.051579001698901526,0.000682614057671049,0.008489410331489016,265712.32257336896,-16.32008726619269,512.0843504866928,265712.32257336896,-16.320087658979627,512.0843426468579,0.049397486031843935,-0.061837219887646976,0.0007488733211288377,56002.03118104115,-70699.07446210738,1093397.9126146303,933426.1693727311,2010-04-15,2010-08-31,1.1466068767507334,1070.4648466887647,2561650.3814183553,0,0.11203516739020236,0.21336854306448852,0.0,0.12296014978635197,1.5791093279209982,-0.06657383062726885,0.6161151538113825,0.13681655886594898,-0.009178827161851798,0.016665799610998826,0.13681655886594898,-0.009178827161851798,0.0166657994603974,0,0,9.0,9.004436400000003
9,1341,0.1912077134584529,0.15048011877337653,1.1320583236225226,2537242.850109452,0.1542612335552095,8.893060739168739,1.6392487436070182,1537242.850109452,1.537242850109452,0.5630126771066368,0.27094183559246154,0.11385638771210282,0.168848664995974,0.051552184594366036,0.0006816484221223256,0.008485937941386912,0.051552184594366036,0.0006816484221223256,0.00848593787859642,271258.18032094865,-16.91548166427748,518.0209661843911,271258.1803209631,-16.91548254682537,518.020965746494,0.0494811840324868,-0.062101777287239986,0.0007417846316728348,55867.46661683731,-70440.79100677324,1095596.3522840661,930730.8830646818,2010-04-15,2010-08-31,1.1320583036938556,1060.8902658768438,2537242.802775515,0,0.11217387250667235,0.2113748339240069,0.0,0.1230299449215603,1.5534396770828263,-0.06926911693531823,0.6047641424392172,0.13675767316596266,-0.009209513599817705,0.016660005970324566,0.13675767316596266,-0.009209513599817705,0.016660005856245618,0,0,8.234375,8.227258000000006
10,1341,0.19170889188014884,0.14756930878560115,1.137316621431002,2542928.628839953,0.1539886858065881,8.967375370720676,1.6475034114191618,1542928.6288399529,1.5429286288399529,0.5667412378821775,0.2723568421053626,0.11476113851761482,0.16868257236924247,0.051552197529605714,0.0006816470057085963,0.008485938491149078,0.051552197529605714,0.0006816470057085963,0.008485938397212277,242813.98745623018,-21.27665756322193,479.1578871102502,242813.7901744157,-21.276657878980757,479.15761067088323,0.04901995233971584,-0.06179678740613875,0.0007432878844015436,56419.00369182136,-70411.5808271023,1092968.7906317809,931680.1416740145,2010-04-15,2010-08-31,1.137316608897656,1063.1271736444755,2542928.579515971,0,0.11196203363071179,0.21265919261619276,0.0,0.1229243322894676,1.5604892704793927,-0.06831985832598553,0.6097356128326846,0.13675769609228725,-0.009209508426645797,0.01666000729917371,0.13675769609228725,-0.009209508426645797,0.016660007121574796,0,0,8.796875,8.8278641
