capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best,capital_policy_last,dailyReturn_policy_last,reward_policy_last,strategyVolatility_policy_last,risk_policy_last,risk_wocbf_policy_last,capital_wocbf_policy_last,dailySR_policy_last,dailySR_wocbf_policy_last,riskAccepted_policy_last,ctrlWeight_policy_last,solvable_flag_policy_last,risk_pred_policy_last,final_action_abssum_policy_last,rl_action_abssum_policy_last,cbf_action_abssum_policy_last,downsideAtVol_risk_policy_last,downsideAtValue_risk_policy_last,cvar_policy_last,cvar_raw_policy_last
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1010283.1875955246,0.0102831875955245,10.788294971717905,0.1154284944791302,0.0115393793120962,0.0115393805391342,1010283.1887339072,66.3597518681347,66.35976523060165,0.017,1.0,0.0,0.0,1.000000024214387,1.0000000428408384,0,0.0816202711883469,0.0102831875955244,0.0128904417105134,0.0128904430870004,1010958.8967751288,0.0109588967751289,11.26581353192622,0.1230133112086625,0.0125804286826089,0.0125804286826089,1010958.8967751288,72.97281957148122,72.97281957148122,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.0869835465318564,0.0109588967751288,0.0142832877014242,0.0142832877014242,1011181.8867730526,0.011181886773052626,11.486655760915232,0.12551636772738656,0.011874181543711303,0.011874181543711303,1011181.8867730526,82.03985850450955,82.03985850450955,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.08875347476993936,0.011181886773052652,0.013004397001422053,0.013004397001422053
1005604.643818532,-0.00463092312575,-4.399230793212349,0.1211777371408109,0.0110474815091955,0.0110474815091955,1005604.644955015,-4.026358491943631,-4.026358490447591,0.017,1.0,0.0,0.0,1.0000000258442014,1.0000000258442014,0,0.0761274601181901,0.0056046438185319,0.026690145980785,0.026690145980785,1004442.4811440132,-0.0064457770260517,-6.369231124766869,0.139684864839275,0.0117974690728579,0.0117974690728579,1004442.4811440132,-4.381514691449246,-4.381514691449246,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0908238490895668,0.0044424811440131,0.0311368736742275,0.0311368736742275,1003943.6391220837,-0.007158205408591832,-7.086253413642724,0.1467331116815271,0.011683426223405865,0.011683424848482487,1003943.6401098797,-4.599046706260483,-4.59904702877726,0.017,1.0,0.0,0.0,1.0000000856816769,1.0000000856816769,0,0.09658646221972013,0.003943639122083731,0.030715663784629893,0.03071566002827834
970305.2894402188,-0.0351026167145299,-35.59326653301993,0.309797340042575,0.0191260995230026,0.0191260995230026,970305.29053837,-3.347805919413375,-3.347805919413211,0.017,1.0,0.0,0.0,1.0000000074505806,0.9999998919665812,0,0.2542415621683586,-0.0296947105597813,0.0750068935129484,0.0750068935129484,974732.5791992904,-0.029578500016133,-29.933040256333467,0.2717996381571987,0.0171446901877214,0.0171446901877214,974732.5791992904,-3.733260681665436,-3.733260681665436,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.213665758121787,-0.0252674208007097,0.0646710087937102,0.0646710087937102,974483.6997427633,-0.02934421637959889,-29.691487834072667,0.2714301259549201,0.01727075429153502,0.01727075429153502,974483.7007015732,-3.7058921416134307,-3.7058921416134307,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.21106404466170378,-0.025516300257236724,0.06467043607253728,0.06467043607253728
969602.1218060092,-0.0007246870050714,-0.5486492806704832,0.2723995321890323,0.0195085692822433,0.0195085692822433,969602.12293046,-0.5926799420845634,-0.592679923142204,0.017,1.0,0.0,0.0,1.0000000204890966,1.0000000204890966,0,0.2307169927888031,-0.0303978781939906,0.0406515923785484,0.0406515923785484,975397.3860008104,0.0006820401982113,0.9509675399512364,0.2404986432174424,0.0184198388073003,0.0184198388073003,975397.3860008104,0.5844061052755347,0.5844061052755347,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1964598795276611,-0.0246026139991896,0.0367072633920107,0.0367072633920107,975682.6610667901,0.001230355442931781,1.498914588574444,0.24111542713059342,0.018542135086829906,0.018542135086829906,975682.6620267797,1.1777173103140532,1.1777173103140532,0.017,1.0,0.0,0.0,1.0,1.0,0,0.19555466001264823,-0.024317338933209864,0.03701539252008399,0.03701539252008399
968934.6027027704,-0.0006884464134582,-0.4376170965846874,0.2460930805927006,0.017179965727333,0.017179965727333,968934.6038458002,-0.6449697417291688,-0.644969726213787,0.017,1.0,0.0,0.0,1.0000000279396772,0.9999999050050974,0,0.2126856885807609,-0.0310653972972294,0.0358498140785542,0.0358498140785542,973698.9894529376,-0.0017412354925782,-1.5187141278200795,0.216066140960429,0.0184291070155596,0.0184291070155596,973698.9894529376,-1.271585851663209,-1.271585851663209,0.017,1.0,0.0,0.0,0.9999999701976776,0.9999999701976776,0,0.179690130086362,-0.0263010105470622,0.0397818024333564,0.0397818024333564,973492.5080181155,-0.0022447391309382402,-2.0230671419293467,0.2163040390894406,0.018306272254164226,0.018306272254164226,973492.5089759502,-1.544921703675393,-1.544921703675393,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.17825069644849803,-0.026507491981884512,0.03991075633568162,0.03991075633568162
976070.906981165,0.007365104165429,7.590444258331374,0.2368571083783354,0.0150377804471887,0.0150377823321941,976070.9089653272,22.36196404475509,22.361966964743303,0.017,1.0,0.0,0.0,0.9999999366700648,0.9999999701976776,0,0.2059012909687766,-0.0239290930188349,0.0232052935867751,0.0232052965883813,979553.3282175326,0.0060124728771507,6.180902555437832,0.2068153315084927,0.0195111065221988,0.0195111084159544,979553.3289803256,11.341848809495003,11.341850578408016,0.017,1.0,0.0,0.0,0.999999925494194,0.999999925494194,0,0.1746122417205836,-0.0204466717824673,0.034105062820528,0.0341050659614715,979315.1716194,0.005981210490400759,6.149513010817997,0.2070292998444188,0.019391474582147666,0.019391474582147666,979315.1725829638,11.297040838966943,11.297040838967753,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.17352876071229478,-0.02068482838059993,0.03353479296156531,0.03353479296156531
978060.1254022104,0.0020379855672552,2.299886344966769,0.2213676233563247,0.0202257245189834,0.0202257245189834,978060.1273904165,2.036302652839322,2.036302652839322,0.017,1.0,0.0,0.0,1.000000043772161,1.000000043772161,0,0.1948713654407745,-0.0219398745977895,0.0395829384458914,0.0395829384458914,976490.994373158,-0.0031262553616628,-3.065058632338555,0.1914790600204476,0.0155929573987823,0.0155929563424147,976490.9953488308,-2.2716350670877627,-2.2716351190309103,0.017,1.0,0.0,0.0,1.0000000596046448,0.999999925494194,0,0.1614517559274172,-0.0235090056268421,0.0351624391658204,0.0351624368024008,975967.4873065071,-0.0034183931893521217,-3.358162525736721,0.19169331913101537,0.015527660193109298,0.015527660193109298,975967.488266777,-2.4124033775375344,-2.4124033775375344,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.16024017461579879,-0.024032512693492936,0.035284313135289576,0.035284313135289576
986429.3044701176,0.0085569167483087,8.79190750773811,0.2154420767270788,0.0049313816997681,0.0049313816997681,986429.3064753364,96.36822059340378,96.36822059340378,0.017,1.0,0.0,0.0,1.0000000096624715,1.0000000096624715,0,0.1898162972343288,-0.0135706955298824,0.0015014382419848,0.0015014382419848,985556.425592971,0.0092836813365929,9.242508971036957,0.1903703028513654,0.0044491484831053,0.0044491484831053,985556.426577702,130.93894926142542,130.93894926143346,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1599362127918805,-0.0144435744070289,-0.0001272483920514,-0.0001272483920514,984677.5170730418,0.008924508121241608,8.88613023154833,0.19004069623813694,0.0045015979244548265,0.0045015979244548265,984677.5180418816,117.0905400054258,117.0905400054258,0.017,1.0,0.0,0.0,1.0,1.0,0,0.15882541296216793,-0.015322482926958259,0.0005328052769256828,0.0005328052769256828
979365.2632178224,-0.0071612240434095,-6.912474710788482,0.2051455644317291,0.0065278803446433,0.0065278803446433,979365.2652086816,-8.232460305232243,-8.232460305232243,0.017,1.0,0.0,0.0,1.0000000046566129,1.0000000046566129,0,0.1777830026864953,-0.0206347367821775,0.020130386293134,0.020130386293134,979422.2992072768,-0.0062240235326999,-6.178682322065509,0.181009668654017,0.0065772141833872,0.0065772141833872,979422.3001858788,-7.750468445184055,-7.750468445184055,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.1494898594492133,-0.0205777007927232,0.0198294243769988,0.0198294243769988,978327.2284843497,-0.006449104888236247,-6.404998680398189,0.180784658649554,0.006510882476453295,0.006510882476453295,978327.2294469414,-7.940736430141804,-7.940736430141804,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.148374458464512,-0.02167277151565028,0.019561868999567453,0.019561868999567453
