capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1033460.8926846872,-0.002496793162032,-2.257863935221774,0.1350039893832607,0.0061998415999005,0.0061998423307079,1033460.8882794684,-4.9174417753692765,-4.917441567629735,0.017,1.0,0.0,0.0,0.9999999746214598,0.9999999746214598,0,0.1085948006994616,0.0334608926846871,0.0146410945185495,0.0146410962520728,1053596.9448546653,-0.0001565552808439,-0.1062967998901331,0.1389216745794897,0.00474629494086,0.0047462944728073,1053596.944867861,-0.7334492767209192,-0.7334491756760796,0.017,1.0,0.0,0.0,1.0000000894069672,1.0000001043081284,0,0.1079111678070065,0.0535969448546653,0.0097555559241126,0.0097555549158274
1035584.5427399352,0.0020548915496271,2.18308978147499,0.1328358260502153,0.0048054152843638,0.0048054152843638,1035584.538325664,8.663979504450214,8.663979504450214,0.017,1.0,0.0,0.0,1.0000000465661287,1.0000000465661287,0,0.1070327891029297,0.035584542739935,0.0079674040264389,0.0079674040264389,1055099.293216504,0.0014259232329549,1.467789046244515,0.1366651751940184,0.0036698324390152,0.0036698324390152,1055099.2932297185,7.131043205218551,7.131043205218551,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1060917193366605,0.0550992932165039,0.0060485110609193,0.0060485110609193
1035740.1277204484,0.0001502388014614,0.3692361784791138,0.130771678038967,0.0032408304219615,0.0032408304219615,1035740.123305514,0.4277844827137976,0.4277844827137976,0.017,1.0,0.0,0.0,1.0000000353902578,1.0000000353902578,0,0.1051821210234991,0.0357401277204483,0.0066532525344724,0.0066532525344724,1055643.4416237655,0.0005157319417805,0.5577767074504736,0.1345535547271895,0.0022514095705147,0.0022514095705147,1055643.4416369873,3.418429834505749,3.418429834507532,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.1042105546758085,0.0556434416237656,0.0041009869196282,0.0041009869196282
1027824.7721743695,-0.007642221571061,-7.438676895888751,0.1309549119557121,0.0030962035364935,0.0030962035364935,1027824.7677931752,-17.739231941095397,-17.739231941095397,0.017,1.0,0.0,0.0,0.9999999357387424,0.9999999357387424,0,0.1045529531215697,0.0278247721743696,0.0135992453075791,0.0135992453075791,1054564.171579029,-0.0010223812342135,-0.9729456126199058,0.1327028672518284,0.0025545368273614,0.0025545368273614,1054564.1716193454,-6.012117801544297,-6.012117678099956,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1023105379349137,0.054564171579029,0.0061689669097732,0.0061689669097732
1026708.9766775804,-0.0010855892239574,-0.8917774586994862,0.1291182396265699,0.0019455489643641,0.0019455489643641,1026708.9723011422,-8.289811612414319,-8.289811612414319,0.017,1.0,0.0,0.0,0.9999999668216332,0.9999999668216332,0,0.1027569585486234,0.0267089766775805,0.0047427064027359,0.0047427064027359,1053491.6745109626,-0.0010170050310551,-0.9181372437909648,0.1309249359830169,0.002048742739174,0.002048742739174,1053491.674573582,-7.464144753772925,-7.464144626602581,0.017,1.0,0.0,0.0,1.0000000707805157,0.9999999776482582,0,0.1005006842696592,0.0534916745109625,0.0050154506991155,0.0050154506991155
1030392.4536919222,0.0035876544356916,3.707307991107653,0.1274760578211813,0.0033436587721142,0.0033436583042175,1030392.4486858266,27.30109892277389,27.30109576805615,0.017,1.0,0.0,0.0,1.000000026077032,1.000000026077032,0,0.1018092714076933,0.0303924536919222,0.0035759672000509,0.0035759667984792,1058617.0479560976,0.0048651295203773,4.897208610477295,0.1293436029424131,0.0038713827279873,0.0038713827279873,1058617.0480190215,38.74176216125639,38.74176216125331,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0997229558668958,0.0586170479560976,0.0031935141143515,0.0031935141143515
1025564.1874727568,-0.0046858516887091,-4.375893039559688,0.1265246993079574,0.0031336085621569,0.0031336085621569,1025564.182490119,-14.281048119604783,-14.281048119604955,0.017,1.0,0.0,0.0,1.000000041909516,1.000000041909516,0,0.1004024081112333,0.0255641874727567,0.010282768888698,0.010282768888698,1053667.1821641882,-0.0046757850739946,-4.559550201387374,0.128587199280461,0.004700415419617,0.004700415419617,1053667.1822268183,-9.510222160131365,-9.510222160131134,0.017,1.0,0.0,0.0,1.0000000894069672,1.0000000894069672,0,0.098468168201432,0.0536671821641883,0.0145036218382483,0.0145036218382483
1030212.8001506504,0.0045327369409699,4.821099568804428,0.1251901133574257,0.0047177908102658,0.0047177908102658,1030212.7951454276,28.162429637657787,28.162429637657787,0.017,1.0,0.0,0.0,0.999999973922968,0.999999973922968,0,0.0997289329514846,0.0302128001506505,0.0048810048853249,0.0048810048853249,1054582.222438214,0.0008684338750557,0.987404251932249,0.1268463506070352,0.0038780939457116,0.0038780939457116,1054582.2225008984,3.7026490115706783,3.702649011569549,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0970298019543362,0.0545822224382142,0.0065993797675322,0.0065993797675322
1028194.6808992932,-0.0019589343590587,-1.7411591696107165,0.1237328412672131,0.0031507058403223,0.0031507058403223,1028194.6759038754,-8.1269539860425,-8.126953986042158,0.017,1.0,0.0,0.0,0.999999990221113,0.999999990221113,0,0.0981704893371521,0.0281946808992932,0.0080505267142523,0.0080505267142523,1053092.1499499965,-0.0014129505092289,-1.314306921826869,0.1253747489887771,0.0036908156453628,0.0036908156453628,1053092.150012592,-5.3989392727373255,-5.39893927273699,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0954924052755736,0.0530921499499963,0.0092078371131229,0.0092078371131229
1031310.7019500544,0.0030305749569096,3.243415247795687,0.1222711110856847,0.0035284885683231,0.0035284885683231,1031310.69693748,20.123192242986104,20.12319222411864,0.017,1.0,0.0,0.0,0.9999999749998096,0.9999999749998096,0,0.0972973616493455,0.0313107019500542,0.0041537747999477,0.0041537747999477,1054542.4576331112,0.0013771897199915,1.4188469144676008,0.1237569520514681,0.0024284486793913,0.0024284486793913,1054542.4576957934,10.323549567996851,10.323549567998905,0.017,1.0,0.0,0.0,0.9999999701976776,0.9999999701976776,0,0.094263661023914,0.054542457633111,0.0032923618063689,0.0032923618063689
1037507.0434014197,0.0060082198697725,6.177464838978104,0.1214214971746441,0.0052911580643703,0.0052911580643703,1037507.0383763836,41.7655646565871,41.76556488758363,0.017,1.0,0.0,0.0,1.0000000027939675,0.9999999143183232,0,0.0969464091402436,0.0375070434014197,0.0048427334226506,0.0048427334226506,1061018.9078409197,0.0061414788574228,6.189424498912692,0.1227742179182161,0.0031744111781707,0.0031744111781707,1061018.9079039868,72.66308706455892,72.66308706455892,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.0939101075891282,0.0610189078409197,0.0005548304199623,0.0005548304199623
