ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1341,0.22752778891513858,0.1557848669999118,1.3679842507222564,2976966.0137683544,0.15420703038339922,13.141072742726038,1.992210575276407,1976966.0137683544,1.9769660137683545,0.56972408650261,0.24065571030741195,0.11113350750409867,0.16892220175284223,0.051932280182409814,0.0010245042095381695,0.008468273218121361,0.051932280182409814,0.0010245042095381695,0.00846827323984926,296287.6192645575,-32.61224547218254,572.2562745380884,296287.6192645575,-32.612245382541204,572.2561868618252,0.049886058189022635,-0.06235426040145109,0.000861032896969259,65324.88093749387,-75840.52953006257,1104680.460675133,932587.9620314561,2010-04-14,2010-07-01,1.3679842725788505,1119.7303747059204,2976966.063707275,0,0.11237896792517817,0.19078872342050648,0.0,0.124254972996702,1.9940575380232328,-0.06741203796854389,0.7822994583870109,0.13761466845513187,-0.004894004062290871,0.01658585735122247,0.13761466845513187,-0.004894004062290871,0.016585857383844098,0,0,8.8125,8.8470248
2,1341,0.22763503081759784,0.15621890781416647,1.3653312742662633,2978350.272502302,0.15458521663983907,13.104927113742892,1.987463955612761,1978350.2725023022,1.978350272502302,0.5689783743475019,0.307728516387046,0.11716645309849809,0.17109393620809193,0.051932280684265836,0.0010245041728038624,0.008463254799541305,0.051932280684265836,0.0010245041728038624,0.008463254799709496,271799.89666233497,-32.787408337519935,572.2346709495176,271799.4553916313,-32.78740824906265,572.2341292478675,0.049526725067933146,-0.062260906515373575,0.0008616109892844368,64686.162826552056,-75739.98439551238,1105313.5081706494,932642.6391319858,2010-04-23,2010-07-01,1.3653312775808424,1100.7426277093423,2978350.262517366,0,0.11269056431481915,0.24720859665050612,0.0,0.12621527816230477,1.9970741336310964,-0.06735736086801414,0.7827044926919456,0.13761466845513187,-0.004894004259676024,0.016588857902192,0.13761466845513187,-0.004894004259676024,0.0165888579047086,0,0,9.84375,9.997217199999994
3,1341,0.22766553089565456,0.15598295668121664,1.3623782921849312,2978744.0573501554,0.15494267055379712,13.061462143600531,1.9825606539578684,1978744.0573501554,1.9787440573501553,0.5674869500372856,0.3074081294800145,0.11788746805423446,0.17169883654793486,0.051939774594700776,0.0010237981573057576,0.008463412261445128,0.051939774594700776,0.0010237980824416991,0.008463412260684344,274550.0854287479,-33.77347647149166,574.028785552403,274550.0854287625,-33.77347647149166,574.0288402189869,0.049569554414479224,-0.06223354968472782,0.000861929495685767,64884.7082701223,-75721.77384258644,1105670.563222713,933204.7996558482,2010-04-23,2010-07-01,1.36237831243841,1100.87682188777,2978744.1081029396,0,0.11296520239337335,0.24619182516457755,0.0,0.12655275670962757,1.9961875722062814,-0.06679520034415187,0.7826751097130146,0.13763897153737772,-0.004892469996371097,0.016589201100503166,0.13763897153737772,-0.004892469996371097,0.016589201086720264,0,0,8.9375,8.940847999999995
4,1341,0.22755606464234068,0.15632639158660544,1.3615844731496367,2977330.940921928,0.1549526076441635,13.045468686971796,1.9810199887886408,1977330.9409219278,1.9773309409219277,0.5734526472781506,0.3018419259872987,0.11657567864857503,0.17147125815354233,0.05193977232738684,0.0010237981957398458,0.00846341225559079,0.051939768457167745,0.0010237981957398458,0.008463412232690943,313034.1932243347,-33.51411453383073,589.6226361695309,313034.19322431803,-33.51411453383073,589.6226380525661,0.05011604781455325,-0.06255539555812117,0.000861582266157268,65708.09744874947,-76097.00944937207,1105417.8234381808,932611.8439045707,2010-04-23,2010-07-01,1.3615845328317007,1100.397787668029,2977331.044839729,0,0.11297467480571263,0.24190537086365274,0.0,0.12640877350201668,1.9937115619508128,-0.06738815609542936,0.7820467687693432,0.13763897153737772,-0.004892469998266872,0.016589201110955364,0.13763897153737772,-0.004892469998266872,0.016589201038432755,0,0,8.34375,8.388158199999978
5,1341,0.22756721889432296,0.15616384333974553,1.3637578710622622,2977474.907933413,0.15471384134338767,13.078666909188,1.9841990349504846,1977474.907933413,1.977474907933413,0.5712155108128263,0.306135506249932,0.11666371557579361,0.1710653652837015,0.051945515107817114,0.0010233056582102781,0.00846354572902508,0.051945515107817114,0.0010233056582102781,0.008463545724042277,259800.2289553177,-33.143490374631384,566.1544193329834,259800.2289553177,-33.143490374631384,566.1544198560143,0.0493403241909994,-0.062269454177438816,0.000861471417165835,64113.20993373962,-75765.57265210757,1105079.697227878,932506.2045120503,2010-04-23,2010-07-01,1.3637578359275984,1100.449269103331,2977474.8523245454,0,0.11283088171967226,0.2461359671062888,0.0,0.12623282037512468,1.9960398730655622,-0.06749379548794976,0.7824230560834065,0.1376548768508439,-0.0048913239323174935,0.01658945903296979,0.1376548768508439,-0.0048913239323174935,0.016589459036267695,0,0,9.03125,9.044718899999992
6,1341,0.2276646619231526,0.15581127431472597,1.362154685288751,2978732.8375083623,0.1549674675005105,13.05805646863621,1.981567675644587,1978732.8375083623,1.9787328375083622,0.56972408650261,0.305939695222012,0.11674099218697036,0.17167149380982646,0.05194552102472295,0.0010233056247150683,0.008463545767611201,0.05194552102472295,0.0010233056247150683,0.008463545739975098,283442.0620760734,-32.80384898963561,574.9081871724195,283442.0620760734,-32.80384898963599,574.9081362238882,0.049703051767239,-0.06218823194925919,0.0008619431865431802,64471.47463287413,-75679.28226595698,1105572.7559968508,933312.0560373379,2010-04-23,2010-07-01,1.3621546482494002,1100.8688529456444,2978732.758506058,0,0.11300803785499934,0.24174819366113057,0.0,0.12655538639596678,1.9956520794258439,-0.06668794396266209,0.7828499422787272,0.1376548881609133,-0.0048913238467698655,0.016589459111054333,0.1376548881609133,-0.0048913238467698655,0.01658945907338053,0,0,8.609375,8.655551900000006
7,1341,0.2275466306016256,0.15630573943439596,1.3614851410263873,2977209.180948107,0.15495698355002224,13.043624872327271,1.9808550805278191,1977209.180948107,1.977209180948107,0.5727069351230425,0.30162280933371965,0.11658793516882565,0.1714750378401169,0.051949014314395824,0.001022908262909548,0.008463483037077777,0.05194901044417694,0.001022908262909548,0.008463483040998395,314009.1988614796,-33.59499855870202,590.3369772498735,314009.1988614796,-33.59499860781452,590.3369377809149,0.05013028092519494,-0.06257458620152957,0.0008615544932645358,65713.562040227,-76133.56365587655,1105323.1763477474,932554.8199547376,2010-04-23,2010-07-01,1.3614851348267183,1100.3574324682968,2977209.1673429804,0,0.11297823882710613,0.24192714416294828,0.0,0.12641567550323773,1.9936036795597132,-0.06744518004526245,0.7820936022435929,0.1376653933865506,-0.004891105239886787,0.016589310212183066,0.1376653933865506,-0.004891105239886787,0.016589310224271195,0,0,8.5,8.516193200000004
8,1341,0.22765536911664896,0.1562725532889473,1.3627273553651231,2978612.854478038,0.15489552498202624,13.066355897774134,1.9827882914793091,1978612.854478038,1.978612854478038,0.5674869500372856,0.30580474325431767,0.11749755071675143,0.17146469435911144,0.051949014314395824,0.001022908266498993,0.008463483035246605,0.05194901044417694,0.001022908266498993,0.00846348305677744,289459.2366807097,-33.237340991884736,589.5551624330486,289459.2366807097,-33.23734104240787,589.5552562896836,0.049791096227816446,-0.06230279686075331,0.0008618679155955125,65117.546625595074,-75792.18138235318,1105052.974195104,932363.52439809,2010-04-23,2010-07-01,1.362727321928555,1100.8340084762003,2978612.8042947915,0,0.11294595912600895,0.24580001015374697,0.0,0.12647158976768863,1.9970367308962196,-0.06763647560191,0.7823135983878459,0.13766539044415738,-0.004891105253987064,0.016589310207704232,0.13766539044415738,-0.004891105253987064,0.016589310264126602,0,0,8.59375,8.604958199999999
9,1341,0.22764961265588624,0.1563013510726774,1.3647876626016038,2978538.532548263,0.15465747415501163,13.09725181231059,1.9866886243369828,1978538.5325482632,1.9785385325482632,0.5689783743475019,0.306792956194189,0.11743811008947312,0.1711859711587557,0.05195230261048851,0.0010227458189673044,0.00846329820784071,0.05195230261048851,0.001022745968689407,0.008463298219265586,280776.2386533165,-32.706141960287006,572.154009328808,280776.2386533314,-32.70614196028663,572.1540674444603,0.04966466469845065,-0.062372263528672305,0.0008617032905187668,64234.407755432185,-75925.38562472025,1105380.0600477457,932607.6632134857,2010-04-23,2010-07-01,1.36478765539707,1100.8106387645944,2978538.5307002785,0,0.11273855171259146,0.2467004853930719,0.0,0.12624371289650357,1.9968287828916784,-0.06739233678651424,0.7828708388740437,0.13767719980596085,-0.004892114048704772,0.01658889767814869,0.13767718955092348,-0.004892114048704772,0.016588897701234794,0,0,8.828125,8.829777199999995
10,1341,0.22757546272138618,0.15602117686790862,1.3626165953908602,2977581.3139632535,0.15484947375153735,13.061747544440223,1.983246200883868,1977581.3139632535,1.9775813139632534,0.5734526472781506,0.30510815395058855,0.11706302913060984,0.17131708531827716,0.05195230261048851,0.0010227458587097854,0.008463298189212128,0.05195230261048851,0.0010227457089876828,0.008463298192852116,271965.37536265,-32.06936171925426,570.405422343457,271965.37536266446,-32.06936171925426,570.4054637300308,0.04953186918591476,-0.06184355774761164,0.0008615797881970613,65053.61207673326,-75265.53329420695,1105527.4889739007,933041.7890843689,2010-04-23,2010-07-01,1.3626166149706254,1100.4822473738564,2977581.3503604312,0,0.11287552893914912,0.2449282479587025,0.0,0.12626493149079335,1.9952202634942546,-0.06695821091563114,0.7827791814839544,0.13767719980596085,-0.004892114048704772,0.016588897643570598,0.13767718955092348,-0.004892114048704772,0.01658889764166778,0,0,8.40625,8.403559599999994
