capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best,capital_policy_last,dailyReturn_policy_last,reward_policy_last,strategyVolatility_policy_last,risk_policy_last,risk_wocbf_policy_last,capital_wocbf_policy_last,dailySR_policy_last,dailySR_wocbf_policy_last,riskAccepted_policy_last,ctrlWeight_policy_last,solvable_flag_policy_last,risk_pred_policy_last,final_action_abssum_policy_last,rl_action_abssum_policy_last,cbf_action_abssum_policy_last,downsideAtVol_risk_policy_last,downsideAtValue_risk_policy_last,cvar_policy_last,cvar_raw_policy_last
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1010036.0202794436,0.0100360202794435,10.488510413049571,0.1126540482371795,0.0141396566886318,0.0141396566886318,1010036.020285512,50.647006344192434,50.64700642773227,0.017,1.0,0.0,0.0,1.0000000046566129,1.0000000046566129,0,0.079658441436626,0.0100360202794436,0.0186964909331252,0.0186964909331252,1012404.1093259556,0.0124041093259555,12.633885664407044,0.1392357818574388,0.012130219031722,0.0121302181267091,1012404.1083762083,110.76237017224778,110.76235100334152,0.017,1.0,0.0,0.0,0.9999999850988388,1.0000000521540642,0,0.0984545655352058,0.0124041093259554,0.0127718448952195,0.0127718439279932,1012253.5460753161,0.012253546075316146,12.485190583305375,0.1375457135606445,0.012124891782125556,0.012124891782125556,1012253.5460888916,106.54043256010286,106.54043293801416,0.017,1.0,0.0,0.0,0.9999999850988388,0.9999999850988388,0,0.09725950678187419,0.012253546075316146,0.012739860477388051,0.012739860477388051
1005417.3342063028,-0.0045727934255879,-4.497454144199979,0.118625808264873,0.011733035269823,0.011733035269823,1005417.3342138556,-3.766389664545396,-3.7663896639042793,0.017,1.0,0.0,0.0,1.000000019557774,0.99999992037192,0,0.0746252812174378,0.0054173342063028,0.0286052952807254,0.0286052952807254,1006360.0617678872,-0.0059699950863417,-5.977641331043602,0.1487905919845692,0.0113629402415842,0.0113629402415842,1006360.0608238104,-4.409732797888831,-4.409732797888831,0.017,1.0,0.0,0.0,1.0000000223517418,1.0000000223517418,0,0.0942149780569551,0.0063600617678873,0.0290556759561486,0.0290556759561486,1006192.1781121594,-0.005987993805166464,-5.995912705540367,0.1476072085453739,0.011361941023159024,0.01136194271266234,1006192.177238949,-4.4157024280337405,-4.415702042467479,0.017,1.0,0.0,0.0,0.9999999329447746,1.0000000074505806,0,0.09364071908222264,0.006192178112159441,0.02908132592675227,0.029081330235391577
979342.2382940588,-0.0259345995191422,-26.049378887564707,0.2406557103074119,0.015986886735294,0.015986886735294,979342.2383014156,-4.000425869541204,-4.000425869541204,0.017,1.0,0.0,0.0,0.9999999860301614,0.9999999860301614,0,0.1907887234205064,-0.0206577617059412,0.0589610199566321,0.0589610199566321,972682.6221862877,-0.0334646026417602,-34.02508050000573,0.307643508280651,0.0186441788051365,0.0186441788051365,972682.6212738038,-3.4341197786877555,-3.4341197786877555,0.017,1.0,0.0,0.0,0.9999999925494194,0.9999999925494194,0,0.2447735198277399,-0.0273173778137123,0.071827835593305,0.071827835593305,972550.2889771785,-0.033434854560388784,-33.9943531754939,0.3066359176181262,0.018640474488891254,0.018640473114394224,972550.2905942291,-3.4347972669679323,-3.4347975198314233,0.017,1.0,0.0,0.0,1.0000000223517418,1.0000000894069672,0,0.24418281158356325,-0.027449711022821455,0.07180911255090205,0.07180910725897488
981263.6537825369,0.0019619448782532,2.117697369343297,0.2143888930774668,0.0172851816515004,0.0172851816515004,981263.6537899084,2.267405358248347,2.267405358248347,0.017,1.0,0.0,0.0,1.0000000381842256,1.0000000381842256,0,0.1766020361972375,-0.0187363462174631,0.0335156202155994,0.0335156202155994,973946.3513944264,0.0012992205055522,1.3000037371736513,0.2724977006591,0.0185434756801933,0.0185434729252866,973946.3502977536,1.2585973379584148,1.2585973018258634,0.017,1.0,0.0,0.0,1.0000000223517418,1.0000000223517418,0,0.2248650016179444,-0.0260536486055735,0.0369706658941168,0.0369706603975216,973768.4794174929,0.0012525732130474353,1.253323130002987,0.27162676131459174,0.018539795076893854,0.018539795076893854,973768.4810365689,1.2038401381375536,1.2038401381372934,0.017,1.0,0.0,0.0,0.9999999329447746,0.9999999329447746,0,0.2243303320985891,-0.026231520582507106,0.0369672650255723,0.0369672650255723
982444.2226836042,0.0012031108015838,1.4069059864269688,0.1943722087383302,0.0158167074318551,0.0158167074318551,982444.2226868662,1.3435497068308258,1.3435497011347075,0.017,1.0,0.0,0.0,0.9999999664723872,0.9999999664723872,0,0.1640786944159571,-0.0175557773163957,0.0310225483453543,0.0310225483453543,977129.9856810824,0.0032687984118405,3.26633788306871,0.2497561764845499,0.017248345105224,0.017248345105224,977129.9845808249,4.5994344286713424,4.5994344286713424,0.017,1.0,0.0,0.0,0.9999999925494194,0.9999999925494194,0,0.2115882627282002,-0.0228700143189175,0.0322331194135602,0.0322331194135602,977358.4191308678,0.0036866460449843704,3.6826528464910027,0.24965836998820987,0.017248742537309496,0.017248742537309496,977358.4207559127,5.518928983893487,5.518928983892974,0.017,1.0,0.0,0.0,0.9999999850988388,0.9999999850988388,0,0.21168231270929413,-0.02264158086913215,0.03223665499662777,0.03223665499662777
992127.2611738368,0.0098560694507245,10.108856981867556,0.1932027117015096,0.0151414755559097,0.0151414755559097,992127.2611592404,45.03363515074821,45.03363492688682,0.017,1.0,0.0,0.0,0.9999999459832908,1.0000000512227416,0,0.1627737244701873,-0.0078727388261631,0.0208116630616665,0.0208116630616665,985574.2458089218,0.0086419005163918,8.606676605776876,0.2398006284432604,0.0165445840001261,0.0165445840001261,985574.244690344,29.42360650351844,29.42360642850333,0.017,1.0,0.0,0.0,0.9999999925494194,0.9999999925494194,0,0.2057163079722812,-0.0144257541910782,0.0251359001652277,0.0251359001652277,985991.4651128333,0.008833039970784282,8.796072759781424,0.24000080273651622,0.016542406699544057,0.016542406699544057,985991.4667522323,31.056059468200154,31.056059468200154,0.017,1.0,0.0,0.0,1.0000000149011612,1.0000000149011612,0,0.20597863979482062,-0.01400853488716669,0.025117239701481966,0.025117239701481966
993688.2007450004,0.0015733259554995,1.873187558257976,0.1794825043021883,0.0200227613530759,0.0200227632956632,993688.2007586826,1.4772366006549782,1.4772364908924551,0.017,1.0,0.0,0.0,0.999999958090484,0.9999999860301614,0,0.1529436157195828,-0.0063117992549995,0.0397476226470273,0.039747626661109,984612.7317284131,-0.0009755876684048,-0.9737914565984892,0.2220829994209019,0.0166089992528483,0.0166089992528483,984612.7306022824,-0.8898888830614667,-0.8898888896227675,0.017,1.0,0.0,0.0,1.0000000223517418,0.9999999478459358,0,0.1912948107907085,-0.0153872682715868,0.0357705545061709,0.0357705545061709,984515.0517776137,-0.0014973895692399855,-1.496179745968917,0.22220986145349045,0.016605439335100468,0.016605439335100468,984515.0534145578,-1.2560071203887897,-1.2560071203888625,0.017,1.0,0.0,0.0,1.0000000223517418,1.0000000223517418,0,0.19104917299289426,-0.01548494822238633,0.035792283819701086,0.035792283819701086
1001120.7027922482,0.0074797124909759,7.711809543790909,0.1734258579456361,0.0056788329812684,0.0056788329812684,1001120.7028060328,61.26553783224164,61.26553783224164,0.017,1.0,0.0,0.0,1.0000000684522092,1.0000000684522092,0,0.1489663166493282,0.0011207027922481,0.0039017380486431,0.0039017380486431,993135.0229005384,0.0086554752924686,8.623805443553849,0.2150481085388805,0.0046367133567831,0.0046367133567831,993135.0217469018,105.39203999252544,105.39203945538056,0.017,1.0,0.0,0.0,1.0000000223517418,1.0000000223517418,0,0.1863755503531298,-0.0068649770994614,0.0007635021518949,0.0007635021518949,993427.5358082433,0.009052664064950033,9.01745409021864,0.21573267468653942,0.004647533462945111,0.004647533462945111,993427.5374600062,117.5508113518691,117.5508113518691,0.017,1.0,0.0,0.0,1.0000000074505806,1.0000000074505806,0,0.1864942412347175,-0.006572464191756722,0.0007954549327956577,0.0007954549327956577
995823.5596970288,-0.0052912132177919,-5.180578414938312,0.1657965794283873,0.0061293446466141,0.0061293446466141,995823.5596923748,-7.748412964140216,-7.748412976685725,0.017,1.0,0.0,0.0,0.9999999897554516,0.9999999897554516,0,0.1395503667161398,-0.0041764403029712,0.0180912141896667,0.0180912141896667,986489.3923302948,-0.0066915680315395,-6.70866051158438,0.2049811809506598,0.0066608058724546,0.0066608058724546,986489.3911710952,-7.872489386433157,-7.872489392342822,0.017,1.0,0.0,0.0,1.0000000298023224,0.9999999552965164,0,0.1744476932804407,-0.013510607669705,0.0203348085169184,0.0203348085169184,986746.1330747183,-0.006725606541688118,-6.74316239856221,0.20566939041767748,0.006681792563257622,0.006681792563257622,986746.1347153721,-7.862691702883216,-7.862691702883216,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1745219426218667,-0.013253866925281743,0.020424075440404792,0.020424075440404792
