ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1341,0.19808915765645896,0.13995073164122485,1.165244512345227,2616220.4812415754,0.1557734498926194,9.458529587898239,1.6835918724806291,1616220.4812415754,1.6162204812415755,0.5667412378821775,0.34902049320243966,0.13130424482503983,0.1729916805979895,0.05200767199671944,0.0007130575416340008,0.008557851289641242,0.05200767199671944,0.0007130575416340008,0.008557851242124288,292517.89106662216,-28.94895374481659,548.9142724598953,292517.89106662216,-28.94895374481659,548.9142608879464,0.04983494481318369,-0.06235450965583812,0.0007655987349024086,58451.90683579864,-71987.59559141495,1097369.8669702928,943792.1512067667,2010-04-15,2010-08-31,1.16524446433257,1101.8891853640714,2616220.389848679,0,0.11360328010208864,0.28238256618024216,0.0,0.12756898020567345,1.6314070100997946,-0.05620784879323326,0.6385890823435422,0.1378297138772256,-0.00894695767658646,0.01678375359855818,0.1378297138772256,-0.008946956570279378,0.016783753527012592,0,0,7.484375,7.6088129
2,1341,0.19375782725753887,0.14886171200719334,1.1440744682590598,2566281.15968417,0.15487001255010813,9.095728962409787,1.6572725834671669,1566281.15968417,1.5662811596841701,0.5652498135719612,0.27179980728493214,0.11412032345767223,0.16961906080986502,0.0520077699518534,0.0007129934958243344,0.008534499501695887,0.0520077699518534,0.0007129934958243344,0.008534499430573663,312276.1663745959,-29.353469287424183,549.3816942210673,312276.6790838511,-29.353469287424183,549.3820740905059,0.05010729049823299,-0.06268803318856825,0.0007506507768500506,56637.22493147105,-71346.56376514421,1094544.584708569,931608.8039606491,2010-04-15,2010-08-31,1.1440744755160148,1072.2648127374648,2566281.1643186486,0,0.1126196647377546,0.21437252005214674,0.0,0.12377000999165577,1.5836177684989075,-0.06839119603935095,0.6150592908887639,0.13782982909184024,-0.008946911811563782,0.016754264378839107,0.13782982909184024,-0.008946911811563782,0.016754264231231414,0,0,9.453125,9.614639000000004
3,1341,0.194353381316553,0.14861947821736743,1.146232367275494,2573101.492808607,0.15509802932813574,9.13573403644499,1.6640688146650857,1573101.492808607,1.573101492808607,0.5667412378821775,0.2720500634049379,0.11534211489741729,0.1701596423944276,0.05197182607583055,0.0007190949889416588,0.00853181503588814,0.05197182607583055,0.000719094907993719,0.008531814958850586,263361.44040739845,-23.850630234775323,551.9416302538076,263361.44040741253,-23.850631209721655,551.9414799025857,0.0495794805491059,-0.061876075965511514,0.0007527657018784668,56773.11794044683,-70763.2114185153,1095589.2621158832,932763.35763967,2010-04-15,2010-08-31,1.1462323812700939,1074.9189279399693,2573101.496456002,0,0.11256624169702614,0.21136528286215944,0.0,0.1237531967497814,1.5891743197155361,-0.06723664236033,0.6178548485465771,0.13771873876967872,-0.008885046753527385,0.016749292529021808,0.13771873876967872,-0.008885046753527385,0.016749292369779508,0,0,8.703125,8.7292287
4,1341,0.19497116029429717,0.14692012248035236,1.1527506549578908,2580191.8942223294,0.15475693683367622,9.22973574633556,1.6719811330624579,1580191.8942223294,1.5801918942223294,0.5659955257270693,0.27724232558218653,0.11496403959652972,0.16963667509875527,0.051971871222679725,0.0007191105391142475,0.008531815950305653,0.05197186348224536,0.0007191105391142475,0.008531815886414643,268180.53277006705,-19.110151936139093,502.7744675345465,268180.53277006705,-19.110151936140785,502.7745051971571,0.04946901111601831,-0.0619251062428861,0.0007546125437986228,56528.472493537236,-70445.64237937098,1093865.8348565313,933154.9324223369,2010-04-15,2010-08-31,1.1527506566539467,1077.6746705829332,2580191.887921162,0,0.11245005383440264,0.2154193440657851,0.0,0.1236086209094855,1.5965906854954088,-0.06684506757766306,0.6212807410547848,0.13771884210402296,-0.008885023624407797,0.016749294251630024,0.13771884210402296,-0.008885023624407797,0.01674929412257189,0,0,8.625,8.6233608
5,1341,0.1946747283085788,0.14884424396073648,1.1510836810677012,2576787.693947673,0.1547235281307961,9.202393763281263,1.6696295973802526,1576787.6939476728,1.5767876939476728,0.5652498135719612,0.27297553414611236,0.11518951925051109,0.16942261176925463,0.051937361953576816,0.0007243046168854686,0.008529573961244685,0.051937361953576816,0.0007243046168854686,0.008529573896410384,253386.36993425386,-22.610771128589846,507.4378522967079,253385.96069889067,-22.610771128589846,507.4375286636877,0.049228620489562405,-0.062302926962572794,0.0007536069384764805,56684.006169102155,-71010.1687567092,1094341.7969437041,931455.3195429847,2010-04-15,2010-08-31,1.1510836315374535,1076.35263546454,2576787.593944141,0,0.11241468233614697,0.21381863616807714,0.0,0.12339042604806343,1.5926533741321722,-0.06854468045701534,0.6181385897386737,0.137596216905853,-0.008828963816001826,0.016744866146194907,0.137596216905853,-0.008828963816001826,0.016744866042396,0,0,9.234375,9.234337799999992
6,1341,0.19598157443781172,0.14799622676195723,1.1576916618737478,2591822.8582253233,0.15496922051545098,9.314300251246246,1.679986014361814,1591822.8582253233,1.5918228582253233,0.5674869500372856,0.2694285053991754,0.11457517024725478,0.16965738572697875,0.051937344922229116,0.0007243227888403441,0.008529571181278449,0.051937344922229116,0.0007243227888403441,0.008529571115434316,245454.69728415087,-26.6932799391181,515.0635299090314,245454.69728413777,-26.69328087835401,515.0635283929834,0.04922322829322983,-0.0617081973644121,0.0007580975854295281,57422.58745912835,-70457.30045773508,1095081.6882861156,933013.7304236568,2010-04-15,2010-08-31,1.1576916943180025,1082.1722034685035,2591822.9022799884,0,0.1125714630300989,0.20818059105898973,0.0,0.1234447423713595,1.6070041657501601,-0.06698626957634324,0.625172412700342,0.13759616961447285,-0.008828973029127088,0.016744860529202977,0.13759616961447285,-0.008828973029127088,0.016744860381697393,0,0,8.6875,8.69357620000001
7,1341,0.1924508950952335,0.15040037256097938,1.1379116104273097,2551365.5171566512,0.15456024306596927,8.991315155897645,1.6487386663748549,1551365.5171566512,1.5513655171566512,0.5667412378821775,0.2733675478217282,0.11468115113008252,0.1695842143194667,0.05190580844767919,0.0007240856164256723,0.008527780911462734,0.05190580844767919,0.0007240856164256723,0.008527780853471743,272786.21058022516,-23.57281482257527,553.2097347741167,272786.21058022516,-23.572814822576902,553.2097386804436,0.04953222120690856,-0.061773873770132215,0.0007461076290243236,56999.8090542173,-70202.99742117361,1094033.1887467836,929490.1895651912,2010-04-15,2010-08-31,1.1379116218292713,1066.432927768717,2551365.52290292,0,0.11235712634106157,0.21354068363155193,0.0,0.12352302982139822,1.568829964272278,-0.07050981043480886,0.609566298375004,0.1374860733889058,-0.008766979315901762,0.01674113410753536,0.1374860733889058,-0.008766979315901762,0.016741133987132784,0,0,8.578125,8.581061000000005
8,1341,0.19353201254262054,0.14712582759156168,1.1447130145190343,2563698.9531709943,0.15458635509352647,9.098274604789156,1.6608112114829812,1563698.9531709943,1.5636989531709944,0.5667412378821775,0.2742287138552357,0.11496092103547793,0.16937768635801528,0.05190578510999574,0.0007240878795092383,0.008527776956772972,0.05190578510999574,0.0007240878795092383,0.008527776898331299,309549.26613148046,-29.243625223317988,562.3675257801177,309549.26578277093,-29.24362522331652,562.3674989311239,0.05005890058113135,-0.06236730553861169,0.0007497206107836939,56129.1629292639,-71055.95032295492,1094851.0359660937,933770.1712101034,2010-04-15,2010-08-31,1.1447130034317905,1071.2561933522447,2563698.9236953254,0,0.11225914766643875,0.214415035401847,0.0,0.12332093806368837,1.5822816505542994,-0.06622982878989658,0.6156782232922049,0.1374860267523213,-0.00876698610708841,0.016741126065346727,0.13748601649728992,-0.00876698610708841,0.016741125954661665,0,0,9.1875,9.179010100000028
9,1341,0.19472264102083714,0.14735735109441883,1.1509836869368018,2577337.6722909026,0.15477859768365151,9.202293572562871,1.6708520537628004,1577337.6722909026,1.5773376722909025,0.5659955257270693,0.27189540347554436,0.11553888934098096,0.16982070487588155,0.05187886394709474,0.0007207868607623161,0.008526221906270465,0.05187886394709474,0.0007207868607623161,0.00852622185669787,287622.34736981086,-15.582863486459456,553.637367187327,287621.8875333256,-15.582863486460049,553.637011056625,0.04974921859933842,-0.062005819742509655,0.0007537968882223721,57273.98273055069,-70748.2362988661,1094432.325367967,933159.6769496382,2010-04-15,2010-08-31,1.1509836632208135,1076.5689395671743,2577337.616520681,0,0.11236558497887367,0.21152830685999208,0.0,0.12355190826015508,1.5940013786951512,-0.0668403230503618,0.6211292555821949,0.13738554344036566,-0.00870859633550803,0.016737747316223267,0.13738556326448448,-0.00870859633550803,0.01673774723109695,0,0,9.3125,9.304911500000003
10,1341,0.1948184237701751,0.14730870983395716,1.1521503720413913,2578437.4248865577,0.1547050004023014,9.218802917469182,1.6708104712446759,1578437.4248865577,1.5784374248865578,0.5674869500372856,0.2721640604838645,0.11442249599427888,0.16963156490791198,0.05187884001149437,0.000720786288438083,0.008526220184803887,0.05187884001149437,0.000720786288438083,0.008526220123668537,295352.331984505,-22.859206873869724,554.1991191448143,295352.3318181309,-22.85920687386805,554.1991159087115,0.049859695731818504,-0.06200260238487605,0.0007540717618064745,56865.05959076667,-70969.59782754886,1095432.405916699,934065.6714908024,2010-04-15,2010-08-31,1.1521503710291214,1076.9910772536637,2578437.4050984965,0,0.11241596863235868,0.2115896876875845,0.0,0.12348405306070542,1.5972238975939264,-0.06593432850919756,0.6221086499787624,0.13738545501853977,-0.008708610292708778,0.016737743763133976,0.13738544476351255,-0.008708610292708778,0.016737743644242194,0,0,8.625,8.643520499999994
