capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1012755.3207103538,0.0127553207103537,13.21457151677527,0.1431781198696976,0.0132132190662511,0.0132132190662511,1012755.3207103538,111.4143365801398,111.4143365801398,0.017,1.0,0.0,0.0,0.9999999857973308,0.9999999857973308,0,0.1012422194774035,0.0127553207103536,0.0139259689115922,0.0139259689115922,1012755.3207103538,0.0127553207103537,13.21457151677527,0.1431781198696976,0.0132132190662511,0.0132132190662511,1012755.3207103538,111.4143365801398,111.4143365801398,0.017,1.0,0.0,0.0,0.9999999857973308,0.9999999857973308,0,0.1012422194774035,0.0127553207103536,0.0139259689115922,0.0139259689115922
1006618.6392922944,-0.0060593919306739,-5.883207229531415,0.1524569763829575,0.011011804823265,0.011011804823265,1006618.6392922944,-4.578696171306125,-4.578696171306125,0.017,1.0,0.0,0.0,0.9999999857973308,0.9999999857973308,0,0.0963835648154336,0.0066186392922944,0.0287228210547741,0.0287228210547741,1006618.6392922944,-0.0060593919306739,-5.883207229531415,0.1524569763829575,0.011011804823265,0.011011804823265,1006618.6392922944,-4.578696171306125,-4.578696171306125,0.017,1.0,0.0,0.0,0.9999999857973308,0.9999999857973308,0,0.0963835648154336,0.0066186392922944,0.0287228210547741,0.0287228210547741
967512.8718476612,-0.038848642294292,-39.37670650581622,0.3490204932024396,0.0210100554227097,0.0210100554227097,967512.8718460388,-3.0478407373129066,-3.047840737312965,0.017,1.0,0.0,0.0,1.0000000610016286,1.0000000610016286,0,0.2823825661802421,-0.0324871281523388,0.0821151818749292,0.0821151818749292,967512.8718476612,-0.038848642294292,-39.37670650581622,0.3490204932024396,0.0210100554227097,0.0210100554227097,967512.8718460388,-3.0478407373129066,-3.047840737312965,0.017,1.0,0.0,0.0,1.0000000610016286,1.0000000610016286,0,0.2823825661802421,-0.0324871281523388,0.0821151818749292,0.0821151818749292
969641.3353032152,0.0021999329595372,2.3554795633654524,0.3108767477065854,0.0178123073676776,0.0178123073676776,969641.3352826112,2.557744687118148,2.557744656770886,0.017,1.0,0.0,0.0,0.9999999813735484,1.0000001098960638,0,0.2608035460990837,-0.0303586646967847,0.0342651904281561,0.0342651904281561,969641.3353032152,0.0021999329595372,2.3554795633654524,0.3108767477065854,0.0178123073676776,0.0178123073676776,969641.3352826112,2.557744687118148,2.557744656770886,0.017,1.0,0.0,0.0,0.9999999813735484,1.0000001098960638,0,0.2608035460990837,-0.0303586646967847,0.0342651904281561,0.0342651904281561
972012.1026128364,0.0024449940646143,2.574306394838917,0.2833798494880197,0.0164283245476471,0.0164283245476471,972012.102592182,3.197176361996357,3.197176361996357,0.017,1.0,0.0,0.0,0.9999999776482582,0.9999999776482582,0,0.2434755596570911,-0.0279878973871635,0.0314811919319767,0.0314811919319767,972012.1026128364,0.0024449940646143,2.574306394838917,0.2833798494880197,0.0164283245476471,0.0164283245476471,972012.102592182,3.197176361996357,3.197176361996357,0.017,1.0,0.0,0.0,0.9999999776482582,0.9999999776482582,0,0.2434755596570911,-0.0279878973871635,0.0314811919319767,0.0314811919319767
981256.0739743873,0.0095101401893065,9.763983081359203,0.2721616591142227,0.0153107619478924,0.0153107619478924,981256.0739458576,40.50593116105867,40.50593107293449,0.017,1.0,0.0,0.0,1.000000026077032,1.000000026077032,0,0.2361897803798533,-0.0187439260256128,0.0217853702561083,0.0217853702561083,981256.0739743873,0.0095101401893065,9.763983081359203,0.2721616591142227,0.0153107619478924,0.0153107619478924,981256.0739458576,40.50593116105867,40.50593107293449,0.017,1.0,0.0,0.0,1.000000026077032,1.000000026077032,0,0.2361897803798533,-0.0187439260256128,0.0217853702561083,0.0217853702561083
980888.5626664612,-0.0003745314986306,-0.1438647783851324,0.2522741417234876,0.0223279197108199,0.0223279180285436,980888.5626839112,-0.300909896532941,-0.3009098888867531,0.017,1.0,0.0,0.0,1.000000024214387,1.0000000577419996,0,0.2204717671708185,-0.0191114373335389,0.046015095652529,0.0460150921372873,980888.5626664612,-0.0003745314986306,-0.1438647783851324,0.2522741417234876,0.0223279197108199,0.0223279180285436,980888.5626839112,-0.300909896532941,-0.3009098888867531,0.017,1.0,0.0,0.0,1.000000024214387,1.0000000577419996,0,0.2204717671708185,-0.0191114373335389,0.046015095652529,0.0460150921372873
991182.152117866,0.0104941476974945,10.549638933024356,0.2454950038134514,0.0057680523902853,0.0057680523902853,991182.1521354992,140.5290550120584,140.5290550120584,0.017,1.0,0.0,0.0,1.00000006146729,1.00000006146729,0,0.2151015123170493,-0.0088178478821339,0.0009332264841321,0.0009332264841321,991182.152117866,0.0104941476974945,10.549638933024356,0.2454950038134514,0.0057680523902853,0.0057680523902853,991182.1521354992,140.5290550120584,140.5290550120584,0.017,1.0,0.0,0.0,1.00000006146729,1.00000006146729,0,0.2151015123170493,-0.0088178478821339,0.0009332264841321,0.0009332264841321
982156.9014271948,-0.0091055419746884,-8.973427512679,0.2351134391232328,0.0079638972702445,0.0079638972702445,982156.9014446674,-7.252060596070282,-7.252060596070303,0.017,1.0,0.0,0.0,1.00000003259629,1.00000003259629,0,0.2017741395154287,-0.0178430985728051,0.0257818229218532,0.0257818229218532,982156.9014271948,-0.0091055419746884,-8.973427512679,0.2351134391232328,0.0079638972702445,0.0079638972702445,982156.9014446674,-7.252060596070282,-7.252060596070303,0.017,1.0,0.0,0.0,1.00000003259629,1.00000003259629,0,0.2017741395154287,-0.0178430985728051,0.0257818229218532,0.0257818229218532
