num_of_runs,mode,market_name,period_mode,algorithm,stock_num,ars,annualReturn_pct_avg,annualReturn_pct_std,mdd_avg,mdd_std,sharpeRatio_avg,sharpeRatio_std,short-termRisk_avg,short-termRisk_std,train_cputime_avg,train_wall_clock_time_avg,valid_cputime_avg,valid_wall_clock_time_avg,test_cputime_avg,test_wall_clock_time_avg,downsideVolatility_avg,downsideVolatility_std,volatility_avg,volatility_std,final_capital_avg,final_capital_std,annualReturn_pct_best,annualReturn_pct_worst,annualReturn_pct_median,mdd_best,mdd_worst,mdd_median,sharpeRatio_best,sharpeRatio_worst,sharpeRatio_median,short-termRisk_best,short-termRisk_worst,short-termRisk_median,downsideVolatility_best,downsideVolatility_worst,downsideVolatility_median,volatility_best,volatility_worst,volatility_median,final_capital_best,final_capital_worst,final_capital_median,train_cputime_std,train_cputime_best,train_cputime_worst,train_cputime_median,train_wall_clock_time_std,train_wall_clock_time_best,train_wall_clock_time_worst,train_wall_clock_time_median,valid_cputime_std,valid_cputime_best,valid_cputime_worst,valid_cputime_median,valid_wall_clock_time_std,valid_wall_clock_time_best,valid_wall_clock_time_worst,valid_wall_clock_time_median,test_cputime_std,test_cputime_best,test_cputime_worst,test_cputime_median,test_wall_clock_time_std,test_wall_clock_time_best,test_wall_clock_time_worst,test_wall_clock_time_median,date_list
1,RLcontroller,SP500,1,MASA-lstm,10,False,0.1951219968247766,,0.336343185282377,,0.7633894100339397,,0.00995785853250032,,95.0946875,95.14446770200004,4.8259375,4.293377530000052,6.6371875,6.638857002000038,0.1698922956970206,,0.2338871806157732,,1704599.421774783,,0.1951219968247766,0.1951219968247766,0.1951219968247766,0.336343185282377,0.336343185282377,0.336343185282377,0.7633894100339397,0.7633894100339397,0.7633894100339397,0.00995785853250032,0.00995785853250032,0.00995785853250032,0.1698922956970206,0.1698922956970206,0.1698922956970206,0.2338871806157732,0.2338871806157732,0.2338871806157732,1704599.421774783,1704599.421774783,1704599.421774783,,95.0946875,95.0946875,95.0946875,,95.14446770200004,95.14446770200004,95.14446770200004,,4.8259375,4.8259375,4.8259375,,4.293377530000052,4.293377530000052,4.293377530000052,,6.6371875,6.6371875,6.6371875,,6.638857002000038,6.638857002000038,6.638857002000038,['2026-03-28-11-43-23']
