num_of_runs,mode,market_name,period_mode,algorithm,stock_num,ars,annualReturn_pct_avg,annualReturn_pct_std,mdd_avg,mdd_std,sharpeRatio_avg,sharpeRatio_std,short-termRisk_avg,short-termRisk_std,train_cputime_avg,train_wall_clock_time_avg,valid_cputime_avg,valid_wall_clock_time_avg,test_cputime_avg,test_wall_clock_time_avg,downsideVolatility_avg,downsideVolatility_std,volatility_avg,volatility_std,final_capital_avg,final_capital_std,annualReturn_pct_best,annualReturn_pct_worst,annualReturn_pct_median,mdd_best,mdd_worst,mdd_median,sharpeRatio_best,sharpeRatio_worst,sharpeRatio_median,short-termRisk_best,short-termRisk_worst,short-termRisk_median,downsideVolatility_best,downsideVolatility_worst,downsideVolatility_median,volatility_best,volatility_worst,volatility_median,final_capital_best,final_capital_worst,final_capital_median,train_cputime_std,train_cputime_best,train_cputime_worst,train_cputime_median,train_wall_clock_time_std,train_wall_clock_time_best,train_wall_clock_time_worst,train_wall_clock_time_median,valid_cputime_std,valid_cputime_best,valid_cputime_worst,valid_cputime_median,valid_wall_clock_time_std,valid_wall_clock_time_best,valid_wall_clock_time_worst,valid_wall_clock_time_median,test_cputime_std,test_cputime_best,test_cputime_worst,test_cputime_median,test_wall_clock_time_std,test_wall_clock_time_best,test_wall_clock_time_worst,test_wall_clock_time_median,date_list
1,RLcontroller,SP500,1,MASA-mlp,10,False,0.1943637604979513,,0.3382294547158475,,0.7566104178228924,,0.010066298996824258,,83.20125,83.24863943399998,4.413125,3.906131519999932,5.8153125,5.819378228000045,0.1709209789124804,,0.2349805875123017,,1701365.637693745,,0.1943637604979513,0.1943637604979513,0.1943637604979513,0.3382294547158475,0.3382294547158475,0.3382294547158475,0.7566104178228924,0.7566104178228924,0.7566104178228924,0.010066298996824258,0.010066298996824258,0.010066298996824258,0.1709209789124804,0.1709209789124804,0.1709209789124804,0.2349805875123017,0.2349805875123017,0.2349805875123017,1701365.637693745,1701365.637693745,1701365.637693745,,83.20125,83.20125,83.20125,,83.24863943399998,83.24863943399998,83.24863943399998,,4.413125,4.413125,4.413125,,3.906131519999932,3.906131519999932,3.906131519999932,,5.8153125,5.8153125,5.8153125,,5.819378228000045,5.819378228000045,5.819378228000045,['2026-03-28-14-31-00']
