num_of_runs,mode,market_name,period_mode,algorithm,stock_num,ars,annualReturn_pct_avg,annualReturn_pct_std,mdd_avg,mdd_std,sharpeRatio_avg,sharpeRatio_std,short-termRisk_avg,short-termRisk_std,train_cputime_avg,train_wall_clock_time_avg,valid_cputime_avg,valid_wall_clock_time_avg,test_cputime_avg,test_wall_clock_time_avg,downsideVolatility_avg,downsideVolatility_std,volatility_avg,volatility_std,final_capital_avg,final_capital_std,annualReturn_pct_best,annualReturn_pct_worst,annualReturn_pct_median,mdd_best,mdd_worst,mdd_median,sharpeRatio_best,sharpeRatio_worst,sharpeRatio_median,short-termRisk_best,short-termRisk_worst,short-termRisk_median,downsideVolatility_best,downsideVolatility_worst,downsideVolatility_median,volatility_best,volatility_worst,volatility_median,final_capital_best,final_capital_worst,final_capital_median,train_cputime_std,train_cputime_best,train_cputime_worst,train_cputime_median,train_wall_clock_time_std,train_wall_clock_time_best,train_wall_clock_time_worst,train_wall_clock_time_median,valid_cputime_std,valid_cputime_best,valid_cputime_worst,valid_cputime_median,valid_wall_clock_time_std,valid_wall_clock_time_best,valid_wall_clock_time_worst,valid_wall_clock_time_median,test_cputime_std,test_cputime_best,test_cputime_worst,test_cputime_median,test_wall_clock_time_std,test_wall_clock_time_best,test_wall_clock_time_worst,test_wall_clock_time_median,date_list
1,RLonly,SP500,1,TD3-PR,10,False,0.1924727927134917,,0.3372012823145205,,0.7525154824925726,,0.009931416695229234,,3.874375,3.882462278000001,2.076875,1.5285139639999954,2.121875,2.122121320000001,0.1698081740220965,,0.2337464102809709,,1693318.694633711,,0.1924727927134917,0.1924727927134917,0.1924727927134917,0.3372012823145205,0.3372012823145205,0.3372012823145205,0.7525154824925726,0.7525154824925726,0.7525154824925726,0.009931416695229234,0.009931416695229234,0.009931416695229234,0.1698081740220965,0.1698081740220965,0.1698081740220965,0.2337464102809709,0.2337464102809709,0.2337464102809709,1693318.694633711,1693318.694633711,1693318.694633711,,3.874375,3.874375,3.874375,,3.882462278000001,3.882462278000001,3.882462278000001,,2.076875,2.076875,2.076875,,1.5285139639999954,1.5285139639999954,1.5285139639999954,,2.121875,2.121875,2.121875,,2.122121320000001,2.122121320000001,2.122121320000001,['2026-03-28-17-53-44']
