ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1341,0.21503366013148906,0.18882799879995582,1.2764301779983915,2819230.8969511744,0.15547944850590892,11.389117384984353,1.8488353364776449,1819230.8969511744,1.8192308969511743,0.5689783743475019,0.2847152398765767,0.11795827437361316,0.17275172831106628,0.051942422254399705,0.001005760019510873,0.008473390353714472,0.05194520559773422,0.0010055121715709914,0.008460436527962877,273557.1699876652,-34.219898303297,578.6477888032073,275257.76880957984,-34.240104599934796,588.8967878316616,0.049553407638224675,-0.062341694783832315,0.000821189631302708,61470.235348477494,-71677.327591646,1084757.136385699,879924.6171380167,2010-04-15,2010-07-01,1.373074496523822,1058.9650697236034,2998954.305876319,0.0,0.11353123930396786,0.21123990808125057,0.0,0.12761324538027574,1.8339383785730288,-0.12007538286198327,0.6859868506060635,0.1376230683448342,-0.004867886260294628,0.01664219653066149,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,3.59375,3.5815730999999964
2,1341,0.22808348983350468,0.15582215321712856,1.3643346753266714,2984144.563403066,0.1550268373724811,13.106409076470737,1.9859414080175797,1984144.5634030658,1.9841445634030659,0.5727069351230425,0.2973221533655579,0.11577244686416092,0.17130728147449845,0.05194235572895769,0.0010057168157084797,0.008460334448624627,0.05194520559773422,0.0010055121715709914,0.008460436527962877,272258.5270366179,-33.06890328054169,571.0411317331174,273975.6725439295,-33.08730025111419,571.6512081983948,0.04953358762624768,-0.0620112503438985,0.0008633316843890184,64975.25411579711,-75510.92990888329,1104174.7463687265,932119.8598615747,2010-04-23,2010-07-01,1.3701454746012596,1096.9368669752425,2995888.659978356,0.0,0.11299703636629735,0.23703292281327726,0.0,0.12622793515356429,2.002690113969985,-0.06788014013842525,0.7830059494228947,0.13762295169461158,-0.004867819476742009,0.01658512376483789,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,4.75,4.863097399999994
3,1341,0.22826422816420666,0.15602859942479508,1.3675046549603442,2986482.3699639305,0.1547996399108019,13.16108664851926,1.9916728701453055,1986482.3699639305,1.9864823699639305,0.5704697986577181,0.301134017700895,0.11578743236013787,0.171288797543914,0.05193771194537909,0.001007729824863235,0.008459482745120492,0.05194520559773422,0.0010055121715709914,0.008460436527962877,288934.1012462506,-33.96169151539557,590.866485911176,291046.8374406419,-33.90990838674522,592.2816626549416,0.049780509727852154,-0.06283305625524721,0.0008637767971131003,65433.0004650685,-76604.83385794796,1105046.6368328703,932627.7577887574,2010-04-23,2010-07-01,1.3732367124716336,1097.7183539918599,2998384.8428922384,0.0,0.11278735984558533,0.24113364768142836,0.0,0.12617610747062644,2.0034814522078377,-0.0673722422112426,0.7842415400105575,0.13762143990599254,-0.004874830800059727,0.016583416986822613,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,4.09375,4.1022205000000085
4,1341,0.2283423062580503,0.1557664614757469,1.3692012074946576,2987492.7511299155,0.15466485502560923,13.189711630411594,1.9937643235329328,1987492.7511299155,1.9874927511299154,0.56972408650261,0.3052263923425995,0.11615185554149325,0.1711141717268414,0.05193771160776572,0.001007730243721095,0.008459482761007856,0.05194520559773422,0.0010055121715709914,0.008460436527962877,301591.3574174534,-33.73748464893424,601.7360592961105,304072.5731042832,-33.68759554297942,603.3307286426251,0.04995912981040876,-0.0625436517018295,0.0008639465480225599,66196.19080000324,-76234.05554621061,1104868.540094552,932767.0772081494,2010-04-23,2010-07-01,1.3749300249583076,1098.0588705724329,2999406.0202117264,0.0,0.11271489808751275,0.24459132593948493,0.0,0.12615272923065876,2.0042890138232345,-0.06723292279185067,0.7841405746618026,0.13762144014524713,-0.004874830800059727,0.01658341702496316,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.015625,6.015451800000001
5,1341,0.22813773676131932,0.15573248282358365,1.3649664059935513,2984846.078142856,0.15499483051916138,13.117968286393092,1.9869056439645345,1984846.0781428558,1.9848460781428559,0.5727069351230425,0.2986192366806154,0.11585553532419646,0.17128149833784848,0.05193550458679821,0.0010095933476033467,0.008458512325401636,0.05194520559773422,0.0010055121715709914,0.008460436527962877,271497.4949337408,-33.22015932320611,569.7728713081236,273975.6725439295,-33.08730025111419,571.6565296589338,0.04952070625378237,-0.062002036175151286,0.0008634874330607036,64990.91296422994,-75524.70158762252,1104203.0595291199,932242.7755272527,2010-04-23,2010-07-01,1.3705372914220146,1097.1715740580394,2996744.7370348237,0.0,0.11297401716369676,0.2374437047160736,0.0,0.12619922420453009,2.003397452348685,-0.06775722447274735,0.7834016089683864,0.1376258650396341,-0.0048805625037220725,0.01658142665016116,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,5.953125,5.972813500000001
6,1341,0.2284038239647732,0.15595120437386545,1.369355913562488,2988289.025653364,0.15469230597155983,13.194346828631005,1.9930496795112298,1988289.0256533641,1.988289025653364,0.5689783743475019,0.30146564649692725,0.11612523237926475,0.17099868686450098,0.05193550838797392,0.0010095929665174706,0.008458512149601619,0.05194520559773422,0.0010055121715709914,0.008460436527962877,286110.79104898934,-33.70027336690143,593.7403807198145,288711.05502316676,-33.572469252888816,595.6476574811978,0.049739070336484385,-0.06245149511531627,0.0008641630398419114,64804.39378592512,-76124.04513137438,1104812.4640786287,932515.6296983085,2010-04-23,2010-07-01,1.3749269288956314,1098.329597150463,3000219.4603817584,0.0,0.11278259906911221,0.24106055918315866,0.0,0.1261466566148113,2.0043727834028924,-0.06748437030169152,0.7845462759677332,0.1376258506763952,-0.00488056273591872,0.016581426332718214,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,5.671875,5.740953999999988
7,1341,0.22825418475674075,0.15566173734976296,1.3690258917828548,2986352.421904553,0.15462029317873255,13.183776977660084,1.9934326337878119,1986352.4219045532,1.9863524219045532,0.56972408650261,0.3030337225906867,0.11594554934553969,0.17101979838328574,0.05193384395194523,0.0010111831597963573,0.008457443267289602,0.05194520559773422,0.0010055121715709914,0.008460436527962877,300906.43818350765,-33.924190464145354,600.5885353211061,304072.5731042832,-33.68759554297942,603.3232504638088,0.049948635550573765,-0.06253887558599872,0.0008636343503681874,66171.51213041786,-76206.04223757004,1104165.3171345098,932289.025548,2010-04-23,2010-07-01,1.374398809279776,1097.676897763031,2998245.293874098,0.0,0.11268601460585671,0.24346370215543914,0.0,0.1260923912413081,2.0031324537813036,-0.06771097445200003,0.7833901768082119,0.13763145289369963,-0.004886121327443416,0.01657922712207821,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,5.15625,5.164129000000003
8,1341,0.22818823666753763,0.15561141651460642,1.3656855211258434,2985499.257210796,0.15495019416555575,13.130718366621215,1.9877832031096017,1985499.2572107958,1.9854992572107957,0.5719612229679344,0.30083929834936024,0.11585157605813777,0.17131115921197537,0.05193384398908356,0.0010111833065462742,0.008457443293467776,0.05194520559773422,0.0010055121715709914,0.008460436527962877,285398.70063518564,-32.92517202839045,568.03056372037,288359.69085309486,-32.69547018687024,570.6018406587538,0.04972820292906887,-0.062120575855907544,0.0008636240132418499,64794.57648117561,-75668.85479547712,1104013.6124074121,932216.4903292871,2010-04-23,2010-07-01,1.3710585194431895,1097.3957581449122,2997399.6573848664,0.0,0.11296167318646491,0.24030189999857604,0.0,0.12629304622318047,2.0035706603446655,-0.0677835096707129,0.7832220480833946,0.1376314520109202,-0.004886121472037579,0.01657922716185331,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,5.328125,5.354264900000004
9,1341,0.2281819097935256,0.15551134704514524,1.365181899970805,2985417.417398724,0.15500272146741098,13.12286170882399,1.9871758212227195,1985417.4173987238,1.9854174173987238,0.5719612229679344,0.3016399686146469,0.11608629103521195,0.17131311179535758,0.05193246784463794,0.0010125943641007128,0.008456358302911934,0.05194520559773422,0.0010055121715709914,0.008460436527962877,277945.1403367875,-33.202697621477725,577.2883968267205,281337.72882746713,-32.87861197509928,580.5194199552053,0.04961751199144566,-0.06206625733859581,0.0008636354253002804,64664.27582424926,-75631.15739603643,1104262.112772251,932536.8241241202,2010-04-23,2010-07-01,1.3703151613813356,1097.3625103912082,2997203.254474703,0.0,0.11298062490838329,0.24013971257648165,0.0,0.12626371150140195,2.003663805851798,-0.0674631758758798,0.7837305379791255,0.13763745401754554,-0.004891877569176941,0.01657698152215585,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,4.015625,4.020132099999998
10,1341,0.2282948173022621,0.1556501955452938,1.369099476772038,2986878.1801789156,0.15464166110225938,13.186403044944305,1.9933944592007804,1986878.1801789156,1.9868781801789157,0.5704697986577181,0.3012874316153174,0.11605307526056624,0.17098569345777656,0.05193246576077811,0.0010125941975255473,0.008456358276573204,0.05194520559773422,0.0010055121715709914,0.008460436527962877,290794.6256768701,-33.531665567074604,594.788828025797,294032.7265171073,-33.2085738443642,597.732556408535,0.049805765643542,-0.06235631955548855,0.0008637787035753986,64914.44044626597,-76005.90970985452,1104384.1402006624,932486.5328213081,2010-04-23,2010-07-01,1.3742466554001156,1097.8473421174465,2998665.6835340015,0.0,0.11270821129191586,0.24128226623377702,0.0,0.12610440126807831,2.0033316679710196,-0.06751346717869189,0.7840263637065192,0.13763745401754554,-0.004891877033890053,0.01657698148214278,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.1875,6.207335200000003
11,1341,0.22830647004110904,0.15587168682011088,1.369131314273295,2987028.972783894,0.1546465761419616,13.187319105808145,1.9931296736164361,1987028.9727838938,1.987028972783894,0.5682326621923938,0.2988745524575541,0.11624148991744891,0.17095788981801868,0.05193245350725263,0.0010137866834947422,0.008455437843645457,0.05194520559773422,0.0010055121715709914,0.008460436527962877,267640.895372614,-33.956170872878815,585.1585762751066,270838.7248485599,-33.5383561567944,588.3864010612149,0.04945993280327036,-0.062143334831382346,0.000863819195798128,65105.75430724537,-75709.58901189081,1103947.6188257227,931873.4413183125,2010-04-23,2010-07-01,1.3740768337063525,1097.9029405112951,2998708.1694402923,0.0,0.11272953614572145,0.23860458763638706,0.0,0.1260928884373313,2.0025541361509918,-0.06812655868168749,0.7834819926853048,0.13764802262357578,-0.004897071118941616,0.01657506194057732,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.140625,6.141797500000024
12,1341,0.22823465621954697,0.15565001077188712,1.3695292021997076,2986099.7622861653,0.15454920996177657,13.19068531707691,1.9938223866973352,1986099.7622861653,1.9860997622861654,0.5719612229679344,0.3019041980616879,0.11632982938857937,0.1709224349143129,0.05193245718111869,0.0010137868228249783,0.008455437881397403,0.05194520559773422,0.0010055121715709914,0.008460436527962877,300317.6471532789,-32.99145741004641,582.967946049385,303739.68330864975,-32.56512584004245,586.3019382291309,0.04993976998696783,-0.06248368423488909,0.0008635281601231479,66280.0155351744,-76136.21030699648,1103650.6455581184,931867.410688597,2010-04-23,2010-07-01,1.3744878209123246,1097.5934672711755,2997787.228418256,0.0,0.1126537926727292,0.2417125313699182,0.0,0.125982882626975,2.003071528993157,-0.06813258931140298,0.7831488137490427,0.13764802174263085,-0.0048970714932170985,0.016575062020987866,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.0625,6.067948699999988
13,1341,0.22829144180612215,0.1554889191306007,1.3697111667316353,2986834.500627974,0.1545701363531362,13.19555753034647,1.9944213207643864,1986834.500627974,1.986834500627974,0.5704697986577181,0.30298861423649254,0.11592434660947869,0.17094607134603562,0.05193421004369927,0.0010148166111219358,0.00845469001289561,0.05194520559773422,0.0010055121715709914,0.008460436527962877,300414.37291256286,-34.216872787297916,599.5112723327153,304072.5731042832,-33.68759554297942,603.3234855255341,0.04994108055041397,-0.06254444503771543,0.0008637241492554881,66192.93600612367,-76232.61902314471,1103796.6793127777,932168.5267064876,2010-04-23,2010-07-01,1.3744163468443151,1097.8381154649721,2998283.5489235474,0.0,0.11265260026012137,0.24325635766292386,0.0,0.12603660381651485,2.003578303582019,-0.06783147329351236,0.7835020004149315,0.13766231156382192,-0.004901641051174525,0.0165734717240443,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.21875,6.233090699999991
14,1341,0.22819117354664753,0.1555129030312271,1.3668578323172371,2985537.2471488216,0.15481944686807272,13.148578667752716,1.9889135157735036,1985537.2471488216,1.9855372471488215,0.5749440715883669,0.3010501809473412,0.11603532644107793,0.17124197015372547,0.05193421703062529,0.001014816630208578,0.008454690036851948,0.05194520559773422,0.0010055121715709914,0.008460436527962877,283725.0084472107,-31.956831563884503,557.5360816878506,286955.72260262293,-31.455168674201172,561.2474087075731,0.04970296642993454,-0.06217003150920719,0.000863554512419979,64768.481565191876,-75753.89434681158,1103645.5380118662,932014.4164781803,2010-04-23,2010-07-01,1.3715522785116192,1097.3995619121215,2996964.9141039792,0.0,0.11289938925769359,0.24031695066459294,0.0,0.12626807804325468,2.0032253155744373,-0.06798558352181971,0.7832360807084611,0.13766231016004443,-0.004901640495418507,0.016573471778901974,0.1376407848636626,-0.004877271511451162,0.016584879795918408,0,0,6.171875,6.181816899999973
