ep,trading_days,annualReturn_pct,mdd,sharpeRatio,final_capital,volatility,calmarRatio,sterlingRatio,netProfit,netProfit_pct,winRate,vol_max,vol_min,vol_avg,risk_max,risk_min,risk_avg,riskRaw_max,riskRaw_min,riskRaw_avg,dailySR_max,dailySR_min,dailySR_avg,dailySR_wocbf_max,dailySR_wocbf_min,dailySR_wocbf_avg,dailyReturn_pct_max,dailyReturn_pct_min,dailyReturn_pct_avg,sigReturn_max,sigReturn_min,mdd_high,mdd_low,mdd_high_date,mdd_low_date,sharpeRatio_wocbf,reward_sum,final_capital_wocbf,cbf_contribution,risk_downsideAtVol,risk_downsideAtVol_daily_max,risk_downsideAtVol_daily_min,risk_downsideAtVol_daily_avg,risk_downsideAtValue_daily_max,risk_downsideAtValue_daily_min,risk_downsideAtValue_daily_avg,cvar_max,cvar_min,cvar_avg,cvar_raw_max,cvar_raw_min,cvar_raw_avg,solver_solvable,solver_insolvable,cputime,systime
1,1341,0.1973330181489088,0.19557632168273542,1.188222474041952,2607445.965750919,0.1521247258806913,9.727263949258178,1.7093205101193956,1607445.9657509192,1.6074459657509192,0.5659955257270693,0.2711181007738304,0.10886958722351435,0.16838619044840428,0.05002085074546836,0.001017413305073028,0.008296462761793952,0.05002085074546836,0.001017413305073028,0.008296462704283534,132001.6317440721,-39.73435540236435,380.4655043306788,132001.6317440721,-39.73435676144807,380.4654501381033,0.046661910831645684,-0.06082047168865493,0.0007608779799086826,57897.426444588695,-68512.20722244307,1070833.074631091,861403.4807585281,2010-04-15,2010-07-01,1.1882224674665438,985.5929723654274,2607445.937370496,0,0.11146132130022442,0.20868790610954552,0.0,0.12495966747138182,1.6219628630109928,-0.13859651924147187,0.6037684031783528,0.13396219885609614,-0.005998827075871642,0.016331507756275437,0.13396219885609614,-0.005998827075871642,0.01633150764623183,0,0,83.3125,83.5825729
2,1341,0.21624470884478564,0.14981591392175997,1.3196054611266865,2834216.2686627363,0.15131015650261595,12.035804817866472,1.9173314217076578,1834216.2686627363,1.8342162686627363,0.5674869500372856,0.2899480931383612,0.1129782379563085,0.16679012696416085,0.050207887144999526,0.0010151972267426175,0.008273941070615954,0.050207887144999526,0.0010151972267426175,0.00827394098304029,150490.11997625942,-38.04256576128646,416.69511114134923,150490.11997625142,-38.04256326916697,416.69509800200734,0.04690677778809755,-0.06124778078943155,0.0008226065339701226,61835.532813410275,-74503.75522417133,1091368.3698920005,927864.0201313291,2010-04-15,2010-07-01,1.3196054576136271,1050.1891394772406,2834216.2391165835,0,0.11033338409006976,0.23173458094980962,0.0,0.1227747405417829,1.8502060137355159,-0.07213597986867093,0.7316639541575145,0.13448599814209436,-0.005832801975972194,0.01623841005661954,0.13448599814209436,-0.005832801975972194,0.0162384098845729,0,0,85.09375,85.1780133
3,1341,0.2183263121488761,0.1488307167115186,1.3267635544994154,2860124.8927344545,0.15206274807947703,12.207768121686238,1.928450382905314,1860124.8927344545,1.8601248927344545,0.5682326621923938,0.2847797990485251,0.11339491299382577,0.1675502106657355,0.050476184038658424,0.0010195373915097563,0.00829606080754962,0.050476184038658424,0.0010195373915097563,0.008296060754418254,191061.77766817575,-38.12777231000067,448.0352597613239,191061.77766817575,-38.12777231000021,448.0352027605356,0.04791244091262558,-0.061628074306129585,0.0008298502704941378,62822.79906558152,-75173.33340414008,1090590.5460039987,928277.1734034172,2010-04-15,2010-07-01,1.3267635233496562,1059.2536368355322,2860124.8203440285,0,0.11086134199639235,0.2277389838910836,0.0,0.12324590776104528,1.8748342565875382,-0.0717228265965828,0.7401329721653359,0.13518190304928326,-0.005629688540757436,0.016276804624731404,0.13518190304928326,-0.005629688540757436,0.016276804533568567,0,0,83.234375,83.27700189999999
4,1341,0.22059784210197164,0.14817156791184782,1.342962683692288,2888616.5529310443,0.15191996365903435,12.520540546966224,1.9526670224581915,1888616.5529310443,1.8886165529310444,0.5712155108128263,0.2881105430557307,0.11361135848097748,0.1673482339979424,0.05068078706939412,0.0010226876046176578,0.008309674419892544,0.05068078706939412,0.0010226876046176578,0.008309674366191802,175877.38869261558,-35.95389824836235,434.17701552152903,175877.3886926062,-35.95389936112195,434.17701239628843,0.04758711131612147,-0.06145485688893757,0.0008371606683997293,64193.69583588047,-75204.34392460878,1090912.0629947535,929269.9121668724,2010-04-15,2010-07-01,1.342962690927854,1069.1241199075816,2888616.5457806457,0,0.11078912468240744,0.22952646286613032,0.0,0.12311953629849741,1.904354798938968,-0.07073008783312762,0.7498278804882201,0.13568179763856844,-0.005477166296789595,0.0162972840492899,0.13568179763856844,-0.005477166296789595,0.016297283940682517,0,0,83.171875,83.23225260000004
5,1341,0.2228151096841744,0.14796129455708895,1.354050191958566,2916649.4732421264,0.1523134894917436,12.76161034080991,1.969449682217969,1916649.4732421264,1.9166494732421264,0.5689783743475019,0.2926941738227119,0.11472912893365511,0.16796333647381692,0.05093950438010488,0.0009920748434996591,0.008331190500066756,0.05093950001898402,0.0009920748434996591,0.008331190422366493,199790.6402966189,-34.36133192466536,467.59073606911875,199790.44873447114,-34.36133191550121,467.5904929201615,0.04813948396992346,-0.062025162424007366,0.0008446075597087086,63958.7646506452,-76143.48834999232,1091105.896107841,929664.4552208523,2010-04-23,2010-07-01,1.3540501942469314,1078.708493955031,2916649.4472024566,0,0.11107667512258812,0.2325931408489032,0.0,0.1236768209495325,1.9316728919385433,-0.07033554477914772,0.7584546516650978,0.13632410306238607,-0.005347449995423165,0.016334548968450217,0.13632410306238607,-0.005347449995423165,0.016334548815738426,0,0,84.671875,84.69532600000002
6,1341,0.22496293633827813,0.1467376919720388,1.3652928162456404,2944014.710735082,0.1526324125188874,13.006405695886455,1.9876564182051324,1944014.7107350822,1.9440147107350823,0.5712155108128263,0.2889182332700173,0.11538247572878074,0.1682711699034428,0.05113840190602233,0.000968664569417432,0.008345131128370922,0.051138397544861706,0.000968664569417432,0.008345131067383093,213819.7212074233,-33.160969939417235,490.76216298987305,213819.7212074119,-33.16097113577053,490.76208578950883,0.04843895693109199,-0.062392998498531416,0.0008517689919824615,65428.41556217242,-76859.27125550015,1090818.669572521,930754.4556394393,2010-04-23,2010-07-01,1.3652927972302455,1087.8942606352998,2944014.659172761,0,0.11125296240009624,0.2287054352764005,0.0,0.12373462049544935,1.9593478725993734,-0.06924554436056074,0.768204489422404,0.13682312837489088,-0.005333083631970707,0.016355743152478182,0.13682312837489088,-0.005333083631970707,0.01635574304009905,0,0,82.796875,82.83097659999999
7,1341,0.2271389952646199,0.14649211001252427,1.3750705417460933,2971951.9167459225,0.15312959508043955,13.233953050539156,2.00096426530446,1971951.9167459225,1.9719519167459225,0.5682326621923938,0.29168393039429497,0.11504327400890031,0.1688026086126506,0.051367621526141986,0.0009303910614475851,0.00836527074721215,0.051367621526141986,0.0009303910036859998,0.008365270684219977,218598.85393395484,-33.434769348870645,482.89081754154495,218598.85393395484,-33.4347693409449,482.8908054310377,0.04855064309694498,-0.06223936992445388,0.0008591214360932527,67086.54500472313,-76911.35932527808,1091382.6728788575,931503.7222977252,2010-04-23,2010-07-01,1.3750705553871165,1097.1572629329708,2971951.91875602,0,0.11169730191269506,0.23141352065339468,0.0,0.12428455826286955,1.9855031616724945,-0.06849627770227484,0.7774275290901509,0.1374221640388321,-0.00530372919497064,0.01639033971230784,0.1374221640388321,-0.00530372919497064,0.016390339582309017,0,0,83.828125,83.95396779999999
8,1341,0.2293189398100739,0.1465288475063663,1.3890351784249457,3000154.4924889193,0.15315950460758557,13.529416889890859,2.0227657413327913,2000154.4924889193,2.000154492488919,0.56972408650261,0.29859391366673477,0.11670702300251827,0.16902246883411756,0.05155472069133054,0.000912326394173884,0.008379119549354613,0.05155472069133054,0.0009123263364390007,0.008379119472756822,256885.2295593314,-32.152976231859846,520.782473501007,256885.2295593314,-32.152976231859846,520.7824606517768,0.049238872779972444,-0.06261674895481903,0.0008661874489489683,65897.21782823326,-77637.40834054514,1092226.9545928948,932184.1977210096,2010-04-23,2010-07-01,1.389035198720597,1106.4466993791314,3000154.50517982,0,0.11169508814291589,0.23671894924267803,0.0,0.12447494567269819,2.0152795520013886,-0.06781580227899042,0.7873170841341879,0.13790269595390925,-0.0052865182776916896,0.01641231716885035,0.13790269595390925,-0.0052865182776916896,0.016412317008715923,0,0,82.234375,82.28743429999997
9,1341,0.23118946150766528,0.145846758450357,1.3962514370744947,3024526.8720149547,0.15370760294960747,13.713032794807589,2.034284059701885,2024526.8720149547,2.0245268720149547,0.5712155108128263,0.29016872570820146,0.11675285039876418,0.1694681177569548,0.05176801889202619,0.0008918194058122313,0.008398357340834581,0.05176801889202619,0.0008918194058122313,0.008398357274054667,294737.8496199001,-30.438430284193416,541.7889837180354,294737.8496199001,-30.43843137483803,541.7889786972755,0.04982926318684071,-0.06264460893142804,0.0008725579375537934,67342.20716851018,-77885.77258142177,1091579.6597303646,932376.3047683472,2010-04-23,2010-07-01,1.3962514137395177,1114.4299996282866,3024526.807495585,0,0.11206752601184942,0.22807583193965644,0.0,0.12467577853869484,2.037817487369534,-0.06762369523165279,0.7951389799720257,0.13848166001600218,-0.00525888060966782,0.01644590003985154,0.13848166001600218,-0.00525888060966782,0.01644589991892653,0,0,81.046875,81.06240279999997
10,1341,0.23295099132313735,0.14541036979730293,1.4063509488558652,3047625.886157276,0.15385632689988918,13.939780213229566,2.050372705507068,2047625.886157276,2.047625886157276,0.5719612229679344,0.29262431056218274,0.11792891191516654,0.16982423746409744,0.051928608956029916,0.000821541672507619,0.00841173163520837,0.051928608956029916,0.000821541672507619,0.008411731583889451,284658.1783816937,-28.48601179503586,555.2414592829939,284657.84463878797,-28.486011795036525,555.2412092631907,0.04969902714122821,-0.06310514822951171,0.0008783273448918136,68054.14376742207,-78732.67731722211,1091869.5695661316,933100.4116850984,2010-04-23,2010-07-01,1.4063509372340437,1121.975559068032,3047625.8426557565,0,0.11214922408592232,0.22963500862464054,0.0,0.12487666651044872,2.0619075768990704,-0.06689958831490161,0.8034337014326615,0.138935707381293,-0.005239303698588826,0.01646733093657398,0.138935707381293,-0.005239303698588826,0.016467330841865017,0,0,81.515625,81.53950759999998
11,1341,0.23490903875671276,0.14510824440636194,1.416938094118936,3073469.759112139,0.15408862226438672,14.185264600019558,2.0667968218462334,2073469.7591121392,2.073469759112139,0.56972408650261,0.295189393441808,0.11793413581366133,0.17008981349896474,0.052121845590467786,0.0007266038631895431,0.008431604148968373,0.052121845590467786,0.0007266038631895431,0.008431604090204917,272205.1313308314,-27.463434238057,543.9890507306064,272205.13133084594,-27.463434244145027,543.9890465122013,0.049528539594682564,-0.06289293368357131,0.0008847710124779023,69061.51462065894,-78729.47861687164,1091645.9496944186,933239.1224209458,2010-04-23,2010-07-01,1.416938080444579,1130.3608309703727,3073469.7047318337,0,0.1123104928642201,0.23028983895729968,0.0,0.12503334843564812,2.0868834521093493,-0.06676087757905425,0.812170715868362,0.13947836047169024,-0.005214869630519949,0.016502112213318095,0.13947836047169024,-0.005214869630519949,0.01650211210661099,0,0,83.859375,83.87078380000003
12,1341,0.23677583196521335,0.14475988012205776,1.4284010956112148,3098274.6331114,0.15415896322243375,14.444575763310956,2.0855792378470475,2098274.6331114,2.0982746331114,0.5704697986577181,0.2927600472610162,0.11760552823184015,0.1699264058207827,0.05226612422192347,0.0006439714545373123,0.0084452689320897,0.05226612422192347,0.0006439714545373123,0.008445268867329174,353219.6677090919,-25.106531314939378,598.8015869638659,353219.66731117654,-25.10653131493969,598.8015719422415,0.050626051628496524,-0.06310424626382269,0.0008908111999889938,69952.87657419732,-79211.38069264917,1092013.7222009387,933933.9466834888,2010-04-23,2010-07-01,1.42840111199635,1138.358579588068,3098274.6408509417,0,0.11230584776980038,0.22786288611323163,0.0,0.12487652322067277,2.111567830981194,-0.06606605331651116,0.8205407169574196,0.13988587386951598,-0.005197013514512048,0.016524355198466716,0.13988586221044347,-0.005197013514512048,0.016524355063546284,0,0,83.109375,83.11406110000007
13,1341,0.23844240183085574,0.14448744917543355,1.4355524673436435,3120556.1736631515,0.15455192817953967,14.629389004338826,2.097145864771942,2120556.1736631515,2.1205561736631515,0.5712155108128263,0.29334990502748237,0.11851004268063974,0.17046866994447277,0.052436868958935685,0.0005723938008377733,0.00846516329309514,0.05243686459784298,0.0005723938008377733,0.008465163200757814,361558.9154380933,-23.986236207912665,610.7972112613178,361558.91462348297,-23.98623620791237,610.7971808150007,0.050737135826938444,-0.0631654214070446,0.0008963990748195359,70452.44547243742,-79496.60211644322,1091941.9465863116,934170.0400763979,2010-04-23,2010-07-01,1.4355524639481874,1145.4657757139603,3120556.1373878266,0,0.11256151458009589,0.2280068042268077,0.0,0.1252391815535316,2.1346022493921954,-0.06582995992360208,0.8277617204961827,0.1403953026133164,-0.005180720970107598,0.016559399044428286,0.1403952909542232,-0.005180720970107598,0.0165593988634879,0,0,83.09375,83.13185780000003
14,1341,0.24024345881727927,0.1439813927427228,1.4453085824425778,3144781.889771921,0.15475481259460772,14.86458151285771,2.1126695073740875,2144781.889771921,2.144781889771921,0.5704697986577181,0.2947834451166116,0.11875877158325528,0.17065628167221292,0.05256079377167709,0.0005215219554720029,0.008479128394850375,0.05256079377167709,0.0005215219554720029,0.008479128327331659,335779.2410020009,-24.041853263585896,603.3522236141158,335779.2410020009,-24.04185381346166,603.3522094969971,0.050439849136785446,-0.06295059064002988,0.0009022961882784249,70401.5751694683,-79504.67245574063,1092439.4951242316,935148.5351290877,2010-04-23,2010-07-01,1.445308554097994,1153.144903830623,3144781.8122350583,0,0.1126786398624509,0.22962208776842616,0.0,0.12538021340964528,2.1576047799910225,-0.0648514648709122,0.8363415302881319,0.14075785786473174,-0.005164075825302487,0.016582509072920706,0.14075785786473174,-0.005164075403377048,0.0165825089525123,0,0,83.484375,83.5976111
15,1341,0.24193057085883485,0.14366549110141835,1.4517461843551034,3167613.2762939683,0.15523069616948407,15.043210970350938,2.122527147913517,2167613.2762939683,2.1676132762939684,0.5734526472781506,0.2958825385746899,0.1201220361062536,0.1714014525704769,0.05270852707563613,0.0004954290549905605,0.008499171525252485,0.05270852271466718,0.0004954290549905605,0.008499171460543653,371972.8413835906,-21.82732761781085,623.0110073786228,371972.8413836104,-21.827327617810585,623.0109295038229,0.050879813413437655,-0.06298807352704278,0.0009079868867193783,70234.13399799354,-79787.49175384059,1386047.6464734257,1186920.430652856,2011-07-22,2011-08-08,1.4517462017860132,1160.322451796158,3167613.2811670825,0,0.11302176897612774,0.23089160535917128,0.0,0.1259567642360671,2.180075383086887,-0.06437243878494037,0.8442459814696662,0.14117303242415014,-0.005143101169410198,0.016618319919261975,0.14117303242415014,-0.005143101169410198,0.016618319785511582,0,0,82.875,82.92461230000004
16,1341,0.24351657059923437,0.1443964453904667,1.461095461736316,3189198.89925373,0.15532289062724536,15.267711693718011,2.1370079007202416,2189198.89925373,2.1891988992537303,0.5749440715883669,0.2974285340449011,0.11992270675932383,0.17156137563627336,0.0528098850271696,0.0004887776136172801,0.008513241147253792,0.0528098850271696,0.0004887776136172801,0.008513241061769468,424911.533724934,-20.784302760245186,676.2425402889073,424911.10003071144,-20.784302760245186,676.242266380402,0.05144511064243837,-0.06402374225773913,0.0009131132554363478,70786.6386473584,-81384.66180655872,1390572.8948362875,1189779.1117655963,2011-07-22,2011-08-08,1.4610954358282653,1167.065383608902,3189198.8107267492,0,0.11308282641026336,0.2300151155365134,0.0,0.12605386421902132,2.2024134786878395,-0.06344620173056603,0.8518436529486928,0.14145335288341468,-0.005116863806982789,0.01664210387231151,0.14145335288341468,-0.005116863806982789,0.016642103717054893,0,0,83.09375,83.10790869999983
17,1341,0.24501938738097384,0.14435161330141089,1.463928183407114,3209762.463788868,0.15604890319776304,15.381994588809237,2.1434906979142556,2209762.463788868,2.2097624637888678,0.5734526472781506,0.29338375450660276,0.12001710306813511,0.17231245009251697,0.05293669906092145,0.00049963057382133,0.008533028101811882,0.05293669906092145,0.0004996305470177255,0.008533028006497032,491692.0740957861,-20.84360202234912,723.7497479173785,491692.0740957861,-20.843602022349327,723.7497503967086,0.052066070441511,-0.06381093052389122,0.0009183556410522198,72195.80769013613,-81354.44867603271,1394936.5664039925,1193575.2225904455,2011-07-22,2011-08-08,1.4639281898136425,1173.4446636564087,3209762.445971855,0,0.11350448577093819,0.2275928110934398,0.0,0.12641896306253067,2.2225582394848598,-0.06277139142919108,0.859665222661691,0.14180946234196007,-0.005086807047146966,0.016677657283153936,0.14180946234196007,-0.005086807047146966,0.01667765709130346,0,0,83.296875,83.34703170000012
18,1341,0.24527945694436193,0.14459189472663547,1.4660002510747012,3213331.9899065373,0.15600574200222841,15.428362041896495,2.145621439959638,2213331.9899065373,2.2133319899065373,0.5734526472781506,0.29520654655139156,0.12055272798938338,0.17237024595068637,0.05294467530390415,0.000501509536511764,0.008534374742646277,0.05294467530390415,0.000501509536511764,0.008534374650079985,510066.36136403936,-20.45692336278765,738.0710984221612,510066.36136403936,-20.456924812329877,738.0710911327773,0.052220129012389274,-0.06385946795655552,0.000919159657274871,72102.90500189597,-81465.60036757332,1396100.4104786543,1194235.6068989122,2011-07-22,2011-08-08,1.4660002443805118,1174.5489023845007,3213331.9332911563,0,0.11352610518521539,0.22714633682947352,0.0,0.12651473370792465,2.2262103988261415,-0.062158460333807564,0.8610855525459336,0.14183123106109435,-0.005083537759733459,0.01667992698195213,0.14183123106109435,-0.005083537759733459,0.016679926805777442,0,0,83.484375,83.48718039999994
19,1341,0.24542861520014103,0.1446118769283835,1.4670287358532539,3215380.6820710786,0.1559980453055237,15.452319796170045,2.146786017043462,2215380.6820710786,2.2153806820710784,0.5749440715883669,0.29473716099626085,0.12108106844005334,0.1724279217014853,0.05298895583680069,0.0005034715458314174,0.008541572519133782,0.05298895115275791,0.0005034715458314174,0.00854157244028867,437357.24637290585,-20.355827409928626,691.2685108413248,437357.24871638376,-20.35582740992799,691.2685073935102,0.05158107020447316,-0.06426066603693917,0.0009196323854899928,72252.15291421954,-82027.6485750638,1396389.9331970005,1194455.3640334823,2011-07-22,2011-08-08,1.4670287193345535,1175.1891729171755,3215380.6125575905,0,0.11354855138219319,0.22781251524063378,0.0,0.12655392605345092,2.229271463999375,-0.0623295352691563,0.8620508610483997,0.14195627078568013,-0.005080297206648859,0.016694139257480558,0.14195627078568013,-0.005080297206648859,0.01669413911238505,0,0,83.53125,83.5382533999998
20,1341,0.24567306386810395,0.14423782081699354,1.4693540526500661,3218740.4838428684,0.15591753631802502,15.502393676235389,2.1502976528761675,2218740.4838428684,2.2187404838428684,0.5719612229679344,0.2975920809923142,0.1205772948180964,0.1722803505438209,0.05299548245057962,0.0005054855408399095,0.008542853747253205,0.05299548836682543,0.0005054855164362458,0.008542853656976705,388705.73385466845,-20.56225121213889,645.7623373309294,388705.73385468917,-20.562251212139294,645.7622542761897,0.0510898575243564,-0.06374988870926476,0.0009203615844749622,72754.94034895068,-81415.34600116126,1397222.708902536,1195690.3501744177,2011-07-22,2011-08-08,1.4693540858880005,1176.222998679383,3218740.5104353447,0,0.11349830580636659,0.2292584594514629,0.0,0.12642793649227366,2.2318856242795184,-0.062404902948458574,0.8632884808595058,0.14197343046163335,-0.005076665219618266,0.016696269683274804,0.14197343046163335,-0.005076665219618266,0.016696269492421312,0,0,83.15625,83.19442349999986
21,1341,0.24578902863894014,0.14445531486580376,1.4689918122473258,3220335.347488298,0.15603492594576063,15.501552887611938,2.1493246969086015,2220335.347488298,2.220335347488298,0.5734526472781506,0.29353869709768177,0.12061035361389572,0.17228342116256481,0.05303745689745089,0.0005075782639459296,0.008550291601482336,0.05303745689745089,0.0005075782639459296,0.008550291502275879,411429.36978705187,-20.753280726078827,671.0889807619126,411429.36886005616,-20.75328219238308,671.0889568396042,0.051329418009595874,-0.06416226698176353,0.0009208045601452415,72716.04538523592,-81955.05535690952,1397184.9606280008,1195354.1672147173,2011-07-22,2011-08-08,1.468991795824333,1176.7119527112868,3220335.2768521733,0,0.11360097393253739,0.22617108608357556,0.0,0.1264452739200308,2.232964035732024,-0.062450693140634894,0.8636512013853507,0.1420898062485853,-0.005074567071327703,0.01671094935923682,0.14208979372491262,-0.005074567071327703,0.016710949172678426,0,0,83.515625,83.57493670000008
