capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best,capital_policy_last,dailyReturn_policy_last,reward_policy_last,strategyVolatility_policy_last,risk_policy_last,risk_wocbf_policy_last,capital_wocbf_policy_last,dailySR_policy_last,dailySR_wocbf_policy_last,riskAccepted_policy_last,ctrlWeight_policy_last,solvable_flag_policy_last,risk_pred_policy_last,final_action_abssum_policy_last,rl_action_abssum_policy_last,cbf_action_abssum_policy_last,downsideAtVol_risk_policy_last,downsideAtValue_risk_policy_last,cvar_policy_last,cvar_raw_policy_last
1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1011403.1802091812,0.0114031802091812,11.190282463036135,0.1280003803871925,0.0136842003351627,0.0121480965904071,1011770.0063526288,75.48950076504273,93.67614230126198,0.017,1.0,0.0,0.0,0.9999999757856132,1.0,0.0,0.0905099369662414,0.0114031802091811,0.0162813011381869,0.0129844059827088,1012045.8504235628,0.0120458504235629,11.665344191513574,0.1352143356518946,0.0122256419691643,0.0121480965904071,1011851.4604232656,100.07341937606742,95.70397444011212,0.017,1.0,0.0,0.0,0.9999999180436134,1.0,0.0,0.0956109736530886,0.0120458504235629,0.0129057309494795,0.0129844059827088,1011826.1707555454,0.011826170755545377,11.448259678696237,0.13274843749420898,0.012225641969164362,0.01214809659040713,1011610.3605493647,94.4669719682269,89.81861194571002,0.017,1.0,0.0,0.0,0.9999999180436134,1.0,0.0,0.0938673203440737,0.011826170755545373,0.012905730949479562,0.012984405982708863
1004609.3123604156,-0.0067172696128567,-7.061457038695137,0.1454207933236871,0.0096596987866784,0.0113383028767612,1006055.3150833538,-5.436248441687768,-4.314902950770128,0.017,1.0,0.0,0.0,1.000000030733645,1.0,0.0,0.0945736797835747,0.0046093123604153,0.0263113041234788,0.0289152799437567,1006232.438616883,-0.0057442178180433,-6.326760577011975,0.1441269347137359,0.0113742791943615,0.0113383028767612,1006331.4515381466,-4.333198266552466,-4.248136942708765,0.017,1.0,0.0,0.0,1.000000074505806,1.0,0.0,0.091159336952685,0.006232438616883,0.0292971463221917,0.0289152799437567,1005802.41754512,-0.005953347901574192,-6.537130083342251,0.14366385030871548,0.011374278230887056,0.011338302876761255,1005873.8303812691,-4.400157449961385,-4.322475887321241,0.017,1.0,0.0,0.0,1.0000000074505806,1.0,0.0,0.09147866443677713,0.005802417545119898,0.029297143596398793,0.028915279943756752
964335.5303196842,-0.0400889993206459,-41.83930623612646,0.3512701860213113,0.0219221938710938,0.0184485533891763,973272.3121060396,-2.921062988708988,-3.4703691045874825,0.017,1.0,0.0,0.0,0.9999999180436134,1.0,0.0,0.2863030808865663,-0.0356644696803157,0.0857852607740403,0.0710278003466225,973644.5977448836,-0.0323859971328224,-33.82877657481104,0.2979524102939525,0.0182451586799787,0.0184485533891763,973391.5811453369,-3.5090126920461686,-3.470399468802731,0.017,1.0,0.0,0.0,1.0000000223517418,1.0,0.0,0.2370557791849697,-0.0263554022551162,0.0702692316371153,0.0710278003466225,972720.3025457023,-0.03289126613968755,-34.35108007190071,0.30044884211392825,0.018245157752265255,0.01844855338917632,972459.8862715852,-3.5091190788379376,-3.4704920704689664,0.017,1.0,0.0,0.0,0.9999999329447746,1.0,0.0,0.239546402817779,-0.027279697454297702,0.07026922818384253,0.07102780034662258
964191.8137509362,-0.0001490317054898,-1.0713014994064196,0.3104180409878481,0.0224793235749915,0.0184879239745232,974739.5127957914,-0.1497477235598384,1.5166881540980028,0.017,1.0,0.0,0.0,1.0000000428408384,1.0,0.0,0.2617593259926198,-0.0358081862490637,0.0465782385431408,0.0368871456491974,974287.2433573282,0.0006600412655017,-0.2520731772064597,0.2630224129050267,0.0182659494330181,0.0184879239745232,974298.6741623966,0.5667049049749808,0.8449722791476387,0.017,1.0,0.0,0.0,0.9999999031424522,1.0,0.0,0.2167592088533014,-0.0257127566426718,0.0367050046053947,0.0368871456491974,973969.0039308796,0.0012837209030276756,0.37097484666289526,0.26638077033090346,0.018265952901847512,0.01848792397452322,973966.4998730393,1.259095961958158,1.5693322798349765,0.017,1.0,0.0,0.0,0.9999999925494194,1.0,0.0,0.22030672544212257,-0.026030996069120405,0.03670500990291963,0.03688714564919749
968571.8285385816,0.004542679916153,3.905949823977728,0.2877340284320217,0.0187047134664881,0.0171810893424499,977479.8424514194,7.129550609407719,3.7114535816017926,0.017,1.0,0.0,0.0,0.9999999832361935,1.0,0.0,0.248156582561482,-0.0314281714614183,0.0330985699551917,0.0321096931354846,977517.8729346712,0.0033158902565638,2.4580099441452923,0.2414719123210358,0.01710657134105,0.0171810893424499,977361.5937292416,4.737274284232381,4.359327468792382,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.2042826119694994,-0.0224821270653288,0.0317490588796104,0.0321096931354846,977059.1910007407,0.0031727776319259594,2.3152657147088083,0.24428286561295065,0.017106571456374252,0.01718108934244993,976855.2964016524,4.437824491009645,4.006240379912058,0.017,1.0,0.0,0.0,1.0000000074505806,1.0,0.0,0.20739437131070626,-0.02294080899925921,0.031749059493550245,0.032109693135484604
979793.5595104006,0.011585853151181,10.870713207748844,0.2812429192794626,0.0157622783557289,0.0164808290374714,986069.5278791226,68.77776767052028,30.776263742320506,0.017,1.0,0.0,0.0,0.9999999599531292,1.0,0.0,0.2431696791035665,-0.0202064404895994,0.0204940548114661,0.0250225334362912,986566.395036296,0.009256630852651,8.398120614587837,0.2337088276981359,0.0163578461124873,0.0164808290374714,986337.0860683768,35.34782617863996,34.37784772016592,0.017,1.0,0.0,0.0,0.9999999925494194,1.0,0.0,0.1996003367870361,-0.0134336049637039,0.0247069131719916,0.0250225334362912,986270.1773289207,0.00942725518885474,8.567041278515076,0.23662052523097257,0.016357846633343068,0.01648082903747145,985978.9952948091,37.056525943433996,35.90241025949025,0.017,1.0,0.0,0.0,0.9999999925494194,1.0,0.0,0.20272856333433142,-0.013729822671079361,0.024706914689704106,0.025022533436291284
976795.5035895522,-0.003059885311296,-3.666018168096394,0.2603852637185458,0.0169930551596377,0.016550161934098,985198.4167623362,-2.0559782795403576,-0.8230477506308768,0.017,1.0,0.0,0.0,1.000000024214387,1.0,0.0,0.2249013396370908,-0.0232044964104477,0.0384665370812625,0.0355440295635869,984457.6776417218,-0.0021374307955185,-2.9576605101387616,0.2163789451624155,0.0164039665463796,0.016550161934098,984702.6170974054,-1.6641992290445855,-1.3632927340079204,0.017,1.0,0.0,0.0,1.0000000149011612,1.0,0.0,0.1845479369637375,-0.0155423223582782,0.0357088475845382,0.0355440295635869,984380.5652142725,-0.001915917319700151,-2.735571821937392,0.2190681506405126,0.01640396758318388,0.016550161934098015,984596.6284503543,-1.5353564362356027,-1.1966467131007417,0.017,1.0,0.0,0.0,1.000000037252903,1.0,0.0,0.18765703403716455,-0.015619434785727582,0.035708848373809866,0.035544029563586946
987822.8970210792,0.0112893572820547,11.305214344439335,0.2547389646885321,0.0041321332015354,0.0046054754090263,993670.968094028,242.57117712199263,104.45032676894512,0.017,1.0,0.0,0.0,0.9999999259598552,1.0,0.0,0.2204076530293605,-0.0121771029789207,-0.0032450322265369,0.0006988798635549,993073.0045816976,0.0087513431360643,8.478188776287448,0.2100673767803403,0.0047322329476839,0.0046054754090263,993576.7275019144,106.09579924600192,117.28421945145762,0.017,1.0,0.0,0.0,0.9999999850988388,1.0,0.0,0.1803032181641078,-0.0069269954183024,0.0012367236741861,0.0006988798635549,992717.434391016,0.008469152552731316,8.198461536100744,0.212112482167992,0.004732232948241779,0.0046054754090263696,993213.5115790833,97.95188786938189,109.02650782417578,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.18298242223638028,-0.007282565608983993,0.0012367234972559364,0.0006988798635549128
986231.349413588,-0.0016111669533991,-1.7151062900969054,0.2401772797086356,0.0069049467813779,0.0066228240810418,987500.5485153605,-3.197554275851422,-7.689926933684645,0.017,1.0,0.0,0.0,1.0000000367872417,1.0,0.0,0.2075814744045542,-0.013768650586412,0.0159852184256799,0.0199958645859675,986873.0052700198,-0.0062432462498457,-6.59642181967232,0.2000035556169362,0.0067122098681859,0.0066228240810418,987514.714574702,-7.604053885126302,-7.634705636370874,0.017,1.0,0.0,0.0,0.9999999105930328,1.0,0.0,0.1686259155829999,-0.0131269947299802,0.0203511716465254,0.0199958645859675,986620.6222957587,-0.006141538250506737,-6.494068377653354,0.20181738100306407,0.006712210359628424,0.006622824081041868,987275.7468280233,-7.553461160847005,-7.570329194496467,0.017,1.0,0.0,0.0,1.0,1.0,0.0,0.17112060202729396,-0.013379377704241358,0.020351173192579,0.019995864585967527
